user_id,session_start_dttm,test_high_contrast_bucket,desktop_flag,satisfaction_metric,session_duration_min,purchase_flag,purchase_amount_rub
25533,2024-11-01 18:14:05,,0,,3,1,264
48819,2024-11-01 18:15:24,,0,,5,0,0
98762,2024-11-01 18:17:35,,0,,4,0,0
9999,2024-11-01 18:30:30,,0,,11,0,0
53102,2024-11-01 18:30:44,,0,,8,0,0
77869,2024-11-01 18:50:58,,1,,7,0,0
57314,2024-11-01 19:00:16,,1,,7,0,0
79873,2024-11-01 19:02:21,,0,,7,0,0
26690,2024-11-01 19:13:54,,1,,4,1,330
54764,2024-11-01 19:18:04,,0,,4,1,391
19045,2024-11-01 19:23:12,,1,,4,1,228
17711,2024-11-01 19:23:34,,0,,7,1,380
20248,2024-11-01 19:32:51,,0,,4,0,0
4521,2024-11-01 19:37:01,,0,,5,0,0
34594,2024-11-01 19:38:42,,1,,3,0,0
80632,2024-11-01 19:51:18,,0,,5,0,0
46464,2024-11-01 19:57:33,,0,,6,1,454
99130,2024-11-01 20:09:26,,1,,5,0,0
71632,2024-11-01 20:11:10,,1,,6,1,666
70577,2024-11-01 20:17:40,,0,,5,0,0
66691,2024-11-01 20:18:35,,0,,8,1,207
36133,2024-11-01 20:28:30,,0,,4,1,144
43354,2024-11-01 20:33:38,,1,,6,0,0
90935,2024-11-01 20:38:52,,0,,8,0,0
19364,2024-11-01 20:48:25,,0,,7,0,0
25232,2024-11-01 20:49:40,,0,,9,0,0
86403,2024-11-01 21:02:19,,0,,6,0,0
19947,2024-11-01 21:02:36,,0,,13,0,0
87618,2024-11-01 21:04:24,,0,,5,1,185
11773,2024-11-01 21:04:59,,0,,5,1,306
11053,2024-11-01 21:27:10,,0,,12,1,378
85100,2024-11-01 21:31:19,,0,,4,0,0
39332,2024-11-01 21:34:24,,1,,11,0,0
19256,2024-11-01 21:46:14,,0,,8,1,384
75273,2024-11-01 21:48:02,,0,,7,1,254
65180,2024-11-01 21:49:25,,1,,9,1,183
66051,2024-11-01 22:00:20,,0,,4,0,0
72111,2024-11-01 22:15:18,,1,,5,1,362
51137,2024-11-01 22:19:32,,0,,5,0,0
87157,2024-11-01 22:25:24,,0,,5,0,0
90298,2024-11-01 22:25:33,,1,,3,1,223
95281,2024-11-01 22:25:54,,1,,5,1,338
96273,2024-11-01 22:28:18,,1,,6,0,0
96483,2024-11-01 22:28:18,,0,,5,0,0
54414,2024-11-01 22:32:12,,1,,5,1,413
87218,2024-11-01 22:34:12,,1,,9,0,0
48633,2024-11-01 22:45:55,,0,,9,0,0
85611,2024-11-01 23:46:03,,0,,5,0,0
55577,2024-11-01 23:57:50,,0,,8,0,0
45406,2024-11-02 00:25:30,,0,,6,1,389
78369,2024-11-02 00:25:32,,0,,10,0,0
40211,2024-11-02 00:38:43,,0,,6,0,0
45446,2024-11-02 00:57:13,,0,,6,0,0
44751,2024-11-02 01:03:25,,0,,3,0,0
10723,2024-11-02 01:03:30,,1,,7,0,0
84600,2024-11-02 01:11:05,,0,,4,0,0
12361,2024-11-02 01:15:18,,1,,6,1,563
58917,2024-11-02 01:20:02,,0,,8,1,171
97848,2024-11-02 01:26:41,,0,,5,0,0
51802,2024-11-02 01:27:56,,0,,0,0,0
79511,2024-11-02 01:48:08,,0,,6,1,277
40799,2024-11-02 01:53:24,,0,,8,0,0
39079,2024-11-02 02:04:53,,0,,5,0,0
16381,2024-11-02 02:04:54,,0,,6,0,0
77116,2024-11-02 02:06:55,,0,,9,0,0
56172,2024-11-02 02:12:58,,0,,6,0,0
45831,2024-11-02 02:53:38,,1,,8,1,280
45831,2024-11-02 03:05:10,,0,,4,0,0
70508,2024-11-02 03:15:22,,1,,2,1,607
24726,2024-11-02 03:25:59,,0,,3,0,0
53821,2024-11-02 03:40:15,,1,,9,0,0
56315,2024-11-02 04:00:31,,0,,5,0,0
97489,2024-11-02 04:04:16,,0,,5,1,339
34594,2024-11-02 04:57:48,,0,,7,1,669
80029,2024-11-02 05:01:23,,1,,9,1,427
35785,2024-11-02 05:01:46,,0,,10,0,0
68489,2024-11-02 05:04:26,,0,,5,0,0
16381,2024-11-02 05:07:54,,0,,5,0,0
19012,2024-11-02 05:08:46,,0,,9,0,0
55422,2024-11-02 05:13:57,,1,,5,0,0
77549,2024-11-02 05:16:19,,0,,6,0,0
95707,2024-11-02 05:32:02,,0,,5,1,353
62820,2024-11-02 05:42:01,,1,,9,1,387
21113,2024-11-02 05:46:01,,1,,10,0,0
79797,2024-11-02 06:02:10,,0,,4,0,0
27306,2024-11-02 06:09:36,,0,,9,1,423
19947,2024-11-02 06:23:32,,0,,3,1,576
69814,2024-11-02 06:42:04,,0,,13,1,360
24239,2024-11-02 07:14:47,,0,,8,0,0
86861,2024-11-02 07:16:58,,0,,7,1,215
492,2024-11-02 07:31:45,,1,,4,1,269
53102,2024-11-02 07:36:17,,0,,4,0,0
37924,2024-11-02 08:06:35,,0,,3,1,227
8336,2024-11-02 08:20:42,,0,,6,0,0
64569,2024-11-02 08:20:54,,1,,5,1,410
44367,2024-11-02 08:22:11,,0,,8,0,0
87378,2024-11-02 08:26:05,,1,,7,0,0
54496,2024-11-02 08:26:59,,0,,7,0,0
22406,2024-11-02 08:32:18,,1,,4,0,0
39655,2024-11-02 08:40:10,,0,,8,0,0
81250,2024-11-02 08:49:49,,0,,5,1,198
3595,2024-11-02 08:56:17,,1,,3,0,0
62490,2024-11-02 09:05:39,,0,,6,1,547
75524,2024-11-02 09:14:35,,0,,10,0,0
14078,2024-11-02 09:26:20,,1,,7,1,349
64775,2024-11-02 09:32:00,,0,,7,0,0
73076,2024-11-02 09:37:11,,0,,3,0,0
82865,2024-11-02 09:43:25,,0,,7,1,252
22377,2024-11-02 09:46:27,,0,,4,0,0
40937,2024-11-02 09:55:12,,0,,3,0,0
31020,2024-11-02 09:56:39,,0,,8,0,0
55631,2024-11-02 10:08:34,,0,,7,0,0
75651,2024-11-02 10:11:07,,0,,8,1,536
31023,2024-11-02 10:14:51,,1,,6,0,0
46758,2024-11-02 10:35:03,,0,,4,0,0
86070,2024-11-02 10:53:47,,1,,8,1,321
27285,2024-11-02 10:57:41,,1,,4,1,281
12029,2024-11-02 10:59:49,,0,,12,0,0
73631,2024-11-02 11:01:34,,0,,6,0,0
88466,2024-11-02 11:07:01,,1,,5,1,254
69532,2024-11-02 11:13:15,,0,,7,0,0
35138,2024-11-02 11:28:25,,0,,7,1,256
60712,2024-11-02 11:29:12,,1,,4,1,342
9438,2024-11-02 11:41:55,,0,,11,1,230
85611,2024-11-02 11:45:38,,0,,4,1,121
36191,2024-11-02 11:49:48,,0,,11,0,0
85827,2024-11-02 11:54:24,,0,,3,1,252
34326,2024-11-02 12:06:23,,0,,7,0,0
80441,2024-11-02 12:24:38,,1,,2,0,0
24165,2024-11-02 12:28:07,,0,,7,0,0
29829,2024-11-02 12:46:36,,0,,5,0,0
40725,2024-11-02 12:50:14,,0,,4,1,500
95434,2024-11-02 12:51:33,,0,,3,0,0
21941,2024-11-02 13:06:51,,1,,11,1,254
60166,2024-11-02 13:42:01,,0,,6,1,606
45831,2024-11-02 13:42:35,,1,,8,0,0
5528,2024-11-02 13:45:18,,1,,5,0,0
10087,2024-11-02 13:47:07,,0,,6,0,0
895,2024-11-02 13:53:26,,0,,7,0,0
52550,2024-11-02 13:55:01,,0,,6,0,0
27031,2024-11-02 13:56:45,,1,,6,0,0
33519,2024-11-02 14:02:28,,1,,2,0,0
94626,2024-11-02 14:17:11,,0,,5,0,0
43964,2024-11-02 14:18:11,,0,,4,0,0
1948,2024-11-02 14:27:39,,1,,4,1,887
68994,2024-11-02 14:28:00,,0,,5,1,557
74602,2024-11-02 14:29:57,,1,,4,0,0
24239,2024-11-02 14:32:18,,0,,2,0,0
52158,2024-11-02 14:41:10,,1,,10,0,0
15950,2024-11-02 14:51:02,,0,,10,0,0
184,2024-11-02 14:51:31,,0,,12,0,0
73571,2024-11-02 14:54:04,,0,,5,0,0
37626,2024-11-02 15:10:31,,1,,6,0,0
51583,2024-11-02 15:12:03,,0,,7,0,0
87463,2024-11-02 15:20:44,,0,,4,1,776
14710,2024-11-02 15:48:41,,0,,5,1,354
99198,2024-11-02 15:51:30,,1,,4,0,0
2332,2024-11-02 15:57:51,,0,,6,1,337
24262,2024-11-02 16:01:46,,0,,4,1,260
1330,2024-11-02 16:14:24,,0,,8,0,0
4729,2024-11-02 16:15:08,,0,,4,0,0
40188,2024-11-02 16:47:02,,1,,6,0,0
97489,2024-11-02 17:01:08,,0,,6,0,0
57785,2024-11-02 17:16:27,,0,,8,0,0
76250,2024-11-02 17:28:34,,0,,4,0,0
66691,2024-11-02 17:30:14,,1,,7,0,0
34125,2024-11-02 17:49:35,,0,,2,0,0
16942,2024-11-02 17:55:46,,0,,3,0,0
58641,2024-11-02 18:19:57,,0,,6,1,290
40561,2024-11-02 18:29:28,,0,,4,1,442
1056,2024-11-02 18:30:10,,0,,6,1,458
3206,2024-11-02 18:31:34,,0,,7,0,0
20947,2024-11-02 18:34:50,,1,,4,0,0
8591,2024-11-02 18:44:42,,0,,6,1,991
8624,2024-11-02 18:48:46,,0,,5,1,413
98586,2024-11-02 18:53:08,,0,,7,0,0
35019,2024-11-02 19:22:20,,1,,7,1,356
40876,2024-11-02 19:23:56,,1,,5,1,126
86645,2024-11-02 19:25:13,,0,,5,0,0
77445,2024-11-02 19:29:00,,0,,5,1,370
64558,2024-11-02 19:32:42,,0,,5,1,506
41601,2024-11-02 19:38:58,,0,,4,1,225
2949,2024-11-02 19:47:36,,0,,7,0,0
31474,2024-11-02 19:51:34,,0,,4,0,0
73735,2024-11-02 19:56:40,,0,,7,1,221
60184,2024-11-02 20:00:28,,0,,6,1,271
51454,2024-11-02 20:00:44,,0,,4,0,0
35785,2024-11-02 20:04:03,,0,,6,1,205
73571,2024-11-02 20:08:18,,0,,7,0,0
53136,2024-11-02 20:13:46,,0,,4,0,0
84440,2024-11-02 20:20:10,,1,,2,0,0
19709,2024-11-02 20:27:02,,1,,10,1,438
40725,2024-11-02 20:57:43,,0,,9,0,0
89294,2024-11-02 21:00:41,,0,,4,0,0
40516,2024-11-02 21:19:07,,0,,6,0,0
16499,2024-11-02 21:28:54,,0,,8,0,0
36700,2024-11-02 21:41:57,,1,,6,0,0
62180,2024-11-02 21:45:06,,0,,3,0,0
40799,2024-11-02 21:47:06,,1,,9,0,0
87157,2024-11-02 21:55:42,,0,,6,0,0
87431,2024-11-02 22:01:55,,1,,3,1,331
91405,2024-11-02 22:09:29,,0,,6,0,0
53405,2024-11-02 22:17:06,,0,,5,0,0
26590,2024-11-02 22:22:17,,0,,3,0,0
90298,2024-11-02 22:30:02,,0,,3,1,407
78369,2024-11-02 22:34:33,,0,,13,0,0
99351,2024-11-02 22:37:42,,1,,10,0,0
59718,2024-11-02 23:07:29,,0,,4,0,0
8244,2024-11-02 23:18:35,,0,,4,0,0
45310,2024-11-02 23:20:50,,0,,7,0,0
59463,2024-11-02 23:21:29,,0,,9,0,0
28286,2024-11-02 23:39:52,,0,,13,0,0
34603,2024-11-02 23:54:05,,0,,9,0,0
4869,2024-11-02 23:56:12,,0,,3,0,0
14149,2024-11-03 00:25:46,,0,,10,0,0
61142,2024-11-03 00:37:19,,0,,6,1,164
50721,2024-11-03 00:45:16,,1,,6,0,0
69987,2024-11-03 00:55:14,,1,,7,1,469
37812,2024-11-03 01:04:21,,1,,10,1,287
71373,2024-11-03 01:04:32,,0,,8,0,0
13285,2024-11-03 01:19:52,,0,,8,0,0
11886,2024-11-03 01:36:31,,0,,7,1,229
60122,2024-11-03 02:21:09,,0,,3,0,0
48591,2024-11-03 02:27:33,,1,,8,0,0
96973,2024-11-03 02:54:42,,0,,4,0,0
31636,2024-11-03 03:18:18,,0,,7,1,333
41649,2024-11-03 03:18:42,,0,,6,1,427
67804,2024-11-03 03:19:56,,0,,3,1,318
46237,2024-11-03 03:32:20,,1,,6,0,0
6491,2024-11-03 03:53:41,,1,,3,0,0
64569,2024-11-03 04:10:06,,0,,7,0,0
14710,2024-11-03 04:10:24,,1,,9,1,278
19709,2024-11-03 04:21:40,,1,,11,1,274
12125,2024-11-03 04:27:46,,0,,5,0,0
25931,2024-11-03 04:36:52,,0,,9,0,0
34360,2024-11-03 04:43:47,,0,,9,0,0
62343,2024-11-03 04:46:49,,0,,7,1,309
91034,2024-11-03 05:35:16,,0,,8,0,0
71856,2024-11-03 05:38:11,,0,,4,1,421
77238,2024-11-03 05:50:51,,0,,4,0,0
46464,2024-11-03 05:58:12,,0,,7,0,0
19256,2024-11-03 06:01:52,,0,,5,0,0
99972,2024-11-03 06:08:00,,1,,4,0,0
2594,2024-11-03 06:57:24,,0,,10,0,0
68489,2024-11-03 06:59:53,,1,,5,0,0
25207,2024-11-03 07:06:59,,0,,8,0,0
80403,2024-11-03 07:23:12,,0,,7,1,221
64149,2024-11-03 07:27:25,,1,,5,0,0
28261,2024-11-03 07:34:01,,0,,7,0,0
25546,2024-11-03 07:36:54,,0,,4,0,0
86802,2024-11-03 08:09:41,,0,,7,1,445
56353,2024-11-03 08:11:50,,0,,2,1,260
87218,2024-11-03 08:12:50,,0,,8,1,378
16499,2024-11-03 08:14:19,,1,,7,0,0
56315,2024-11-03 08:17:55,,0,,4,0,0
18614,2024-11-03 08:18:20,,0,,3,1,183
26075,2024-11-03 08:24:20,,0,,9,1,386
87124,2024-11-03 08:28:31,,0,,8,0,0
87378,2024-11-03 08:43:05,,0,,7,0,0
29552,2024-11-03 09:14:13,,0,,4,0,0
31359,2024-11-03 10:01:22,,0,,5,0,0
23319,2024-11-03 10:02:43,,1,,7,0,0
55539,2024-11-03 10:07:11,,1,,6,1,421
53405,2024-11-03 10:13:55,,0,,4,0,0
82364,2024-11-03 10:14:19,,0,,5,0,0
34589,2024-11-03 10:15:15,,1,,5,0,0
9613,2024-11-03 10:23:20,,0,,5,0,0
36700,2024-11-03 10:25:21,,0,,10,1,198
48541,2024-11-03 10:34:26,,1,,11,0,0
4780,2024-11-03 10:36:50,,0,,5,1,350
43710,2024-11-03 10:37:13,,0,,7,1,413
75691,2024-11-03 10:43:16,,1,,4,0,0
47692,2024-11-03 10:46:20,,1,,9,1,426
12814,2024-11-03 10:53:53,,0,,6,1,437
14380,2024-11-03 10:54:28,,1,,7,0,0
681,2024-11-03 11:06:17,,0,,3,1,285
6446,2024-11-03 11:21:15,,1,,8,0,0
3206,2024-11-03 11:24:23,,1,,8,0,0
93415,2024-11-03 11:28:58,,0,,6,0,0
26690,2024-11-03 11:35:35,,1,,5,0,0
84575,2024-11-03 11:59:32,,0,,8,0,0
45761,2024-11-03 12:04:34,,1,,12,0,0
32495,2024-11-03 12:22:57,,0,,9,0,0
20480,2024-11-03 12:25:31,,0,,10,1,610
1677,2024-11-03 12:38:41,,0,,9,1,204
10521,2024-11-03 12:40:08,,0,,4,1,315
56972,2024-11-03 12:40:57,,0,,7,0,0
29552,2024-11-03 12:44:09,,0,,5,1,276
12361,2024-11-03 12:49:46,,0,,3,0,0
77646,2024-11-03 12:55:44,,1,,5,1,233
45851,2024-11-03 13:01:18,,0,,7,0,0
71243,2024-11-03 13:12:08,,1,,9,0,0
47556,2024-11-03 13:23:38,,0,,5,0,0
2104,2024-11-03 13:29:46,,0,,7,0,0
42241,2024-11-03 13:33:52,,1,,10,0,0
30425,2024-11-03 13:55:10,,0,,6,1,496
50721,2024-11-03 14:09:23,,0,,9,0,0
9975,2024-11-03 14:31:25,,0,,4,0,0
62374,2024-11-03 14:32:55,,1,,8,0,0
99745,2024-11-03 14:37:33,,0,,7,1,356
23840,2024-11-03 14:47:20,,0,,9,0,0
72354,2024-11-03 14:52:29,,1,,7,0,0
30425,2024-11-03 14:54:04,,0,,10,1,327
83340,2024-11-03 14:57:35,,1,,8,1,210
82866,2024-11-03 15:21:18,,1,,6,1,441
50151,2024-11-03 15:26:48,,0,,5,1,300
16963,2024-11-03 16:02:58,,0,,5,0,0
45297,2024-11-03 16:04:16,,0,,8,1,327
87067,2024-11-03 16:06:26,,1,,3,0,0
34279,2024-11-03 16:11:49,,0,,5,0,0
82943,2024-11-03 16:22:02,,1,,11,1,329
73631,2024-11-03 16:23:48,,0,,6,0,0
53073,2024-11-03 16:25:24,,0,,7,0,0
67656,2024-11-03 16:26:04,,1,,5,0,0
12163,2024-11-03 16:40:15,,0,,12,1,371
63775,2024-11-03 16:44:49,,0,,6,1,535
4732,2024-11-03 16:51:12,,0,,3,0,0
28261,2024-11-03 17:12:15,,1,,5,0,0
66460,2024-11-03 17:19:26,,0,,5,0,0
23803,2024-11-03 17:19:32,,0,,5,1,355
5774,2024-11-03 17:23:40,,1,,8,1,267
95807,2024-11-03 17:25:29,,0,,1,0,0
74602,2024-11-03 17:26:30,,0,,8,0,0
99972,2024-11-03 17:31:20,,0,,8,0,0
26257,2024-11-03 17:34:05,,0,,9,0,0
28006,2024-11-03 17:41:17,,0,,6,1,541
39332,2024-11-03 17:50:45,,1,,2,1,194
9975,2024-11-03 17:55:29,,1,,9,0,0
65591,2024-11-03 18:01:24,,0,,7,0,0
27479,2024-11-03 18:07:11,,0,,4,1,352
17743,2024-11-03 18:12:52,,0,,7,0,0
29999,2024-11-03 18:15:52,,1,,4,0,0
92998,2024-11-03 18:18:48,,0,,4,0,0
28031,2024-11-03 18:23:21,,0,,7,1,158
20845,2024-11-03 18:29:24,,0,,6,0,0
87670,2024-11-03 18:29:50,,0,,10,0,0
15053,2024-11-03 18:30:48,,0,,9,0,0
99290,2024-11-03 18:32:39,,0,,10,0,0
97240,2024-11-03 18:58:05,,0,,4,1,272
45831,2024-11-03 19:07:00,,0,,11,0,0
51919,2024-11-03 19:08:46,,0,,8,1,256
74645,2024-11-03 19:11:20,,0,,7,1,293
11826,2024-11-03 19:13:54,,0,,1,0,0
54032,2024-11-03 19:18:37,,0,,4,1,209
28679,2024-11-03 19:19:23,,1,,4,1,204
17743,2024-11-03 19:20:17,,0,,5,0,0
36685,2024-11-03 19:27:30,,0,,9,0,0
47959,2024-11-03 19:31:28,,0,,8,0,0
17723,2024-11-03 19:38:37,,1,,6,0,0
55605,2024-11-03 19:42:54,,0,,4,0,0
7433,2024-11-03 19:46:14,,0,,8,0,0
46604,2024-11-03 19:48:18,,1,,3,1,375
62374,2024-11-03 19:50:10,,1,,14,0,0
34125,2024-11-03 20:12:09,,1,,3,0,0
58380,2024-11-03 20:15:53,,1,,2,0,0
28112,2024-11-03 20:24:18,,0,,10,0,0
66928,2024-11-03 20:33:57,,0,,4,0,0
46541,2024-11-03 20:55:36,,1,,5,1,285
12903,2024-11-03 21:07:01,,1,,6,0,0
86913,2024-11-03 21:20:17,,1,,5,0,0
84848,2024-11-03 21:21:56,,0,,9,1,483
80403,2024-11-03 21:44:13,,1,,5,1,252
11831,2024-11-03 21:45:10,,0,,5,0,0
35785,2024-11-03 21:47:31,,0,,7,0,0
25372,2024-11-03 21:53:15,,0,,5,0,0
91519,2024-11-03 22:10:15,,0,,4,1,324
30423,2024-11-03 22:22:35,,0,,6,0,0
59934,2024-11-03 22:27:38,,0,,6,1,342
63068,2024-11-03 22:36:01,,0,,9,0,0
9438,2024-11-03 22:55:02,,0,,4,1,794
99141,2024-11-03 23:02:38,,0,,3,0,0
69470,2024-11-03 23:07:31,,0,,6,0,0
86413,2024-11-03 23:14:57,,1,,12,0,0
86996,2024-11-03 23:16:50,,0,,5,0,0
9438,2024-11-03 23:19:10,,1,,6,0,0
52705,2024-11-03 23:20:37,,0,,5,0,0
71256,2024-11-03 23:34:18,,0,,7,0,0
82634,2024-11-03 23:35:15,,0,,7,0,0
525,2024-11-03 23:41:03,,1,,6,0,0
48288,2024-11-03 23:43:11,,1,,5,0,0
31881,2024-11-03 23:47:31,,0,,3,0,0
65254,2024-11-03 23:52:03,,0,,8,1,285
525,2024-11-03 23:59:17,,0,,6,1,130
86413,2024-11-04 00:14:24,,1,,7,1,265
90532,2024-11-04 00:53:59,,0,,8,0,0
85128,2024-11-04 01:16:24,,0,,1,0,0
69532,2024-11-04 01:52:46,,1,,13,0,0
28281,2024-11-04 02:28:12,,0,,5,0,0
56392,2024-11-04 02:31:49,,0,,10,0,0
72585,2024-11-04 02:36:20,,0,,9,0,0
39079,2024-11-04 03:10:26,,1,,4,0,0
79797,2024-11-04 03:10:32,,1,,5,1,152
82865,2024-11-04 03:16:13,,0,,7,0,0
92248,2024-11-04 03:41:32,,1,,4,1,213
34279,2024-11-04 03:42:11,,0,,4,0,0
31101,2024-11-04 03:42:38,,1,,6,1,272
27765,2024-11-04 04:21:40,,0,,6,0,0
5991,2024-11-04 04:30:00,,0,,5,1,212
26422,2024-11-04 04:30:20,,1,,4,1,486
30458,2024-11-04 04:46:03,,0,,4,1,240
19729,2024-11-04 04:51:54,,0,,10,1,501
60166,2024-11-04 05:03:44,,1,,7,1,286
66262,2024-11-04 05:19:51,,0,,5,0,0
66322,2024-11-04 05:24:28,,1,,3,0,0
81272,2024-11-04 05:38:13,,1,,9,0,0
8624,2024-11-04 05:39:23,,0,,4,0,0
65131,2024-11-04 05:52:30,,0,,8,0,0
89182,2024-11-04 06:07:21,,1,,6,1,542
81152,2024-11-04 06:21:59,,0,,8,0,0
64558,2024-11-04 06:23:08,,1,,3,1,395
