user_id,session_start_dttm,test_high_contrast_bucket,desktop_flag,satisfaction_metric,session_duration_min,purchase_flag,purchase_amount_rub
90603,2024-10-01 19:36:01,,0,,8,0,0
17015,2024-10-01 19:36:26,,0,,10,1,196
77970,2024-10-01 19:39:09,,0,,6,0,0
15512,2024-10-01 19:39:29,,1,,4,0,0
72393,2024-10-01 19:40:58,,0,,5,0,0
26690,2024-10-01 19:46:42,,0,,6,1,148
77970,2024-10-01 20:11:12,,0,,2,0,0
17261,2024-10-01 20:43:03,,1,,9,1,374
18840,2024-10-01 20:59:44,,0,,9,1,329
6373,2024-10-01 21:09:47,,0,,5,1,717
73615,2024-10-01 21:14:41,,0,,4,0,0
26422,2024-10-01 21:15:51,,0,,6,1,271
87507,2024-10-01 21:15:59,,0,,4,1,426
68197,2024-10-01 21:16:24,,0,,9,0,0
16025,2024-10-01 21:18:31,,0,,3,1,232
95904,2024-10-01 21:24:53,,0,,8,0,0
1892,2024-10-01 21:29:03,,1,,6,1,401
17,2024-10-01 21:50:42,,1,,6,0,0
45406,2024-10-01 21:51:44,,1,,5,1,386
86973,2024-10-01 22:06:06,,0,,6,1,345
12570,2024-10-01 22:36:23,,0,,6,0,0
39874,2024-10-01 22:44:12,,0,,5,0,0
19562,2024-10-01 22:44:42,,0,,4,0,0
93664,2024-10-01 22:45:38,,1,,5,0,0
71817,2024-10-01 22:47:43,,0,,3,0,0
95414,2024-10-01 22:49:28,,1,,10,0,0
1892,2024-10-01 23:05:12,,0,,10,0,0
62856,2024-10-01 23:11:57,,0,,6,0,0
88110,2024-10-01 23:19:39,,0,,5,1,233
67063,2024-10-01 23:23:42,,1,,6,0,0
15376,2024-10-01 23:28:23,,0,,8,1,515
4173,2024-10-01 23:33:51,,0,,5,1,259
39874,2024-10-01 23:41:46,,1,,4,0,0
93928,2024-10-01 23:43:04,,0,,8,1,197
4565,2024-10-01 23:43:19,,1,,4,0,0
66354,2024-10-01 23:47:11,,0,,8,0,0
38679,2024-10-01 23:47:12,,0,,6,1,283
56763,2024-10-01 23:58:56,,0,,4,0,0
60242,2024-10-02 00:05:09,,1,,7,1,262
1599,2024-10-02 00:06:21,,0,,6,1,265
36560,2024-10-02 00:19:13,,0,,9,0,0
20467,2024-10-02 00:21:00,,1,,6,0,0
15512,2024-10-02 00:26:51,,0,,8,0,0
29815,2024-10-02 00:53:44,,0,,6,0,0
80185,2024-10-02 01:04:42,,0,,6,1,263
35785,2024-10-02 01:10:39,,0,,5,1,301
30685,2024-10-02 01:19:27,,1,,6,0,0
48852,2024-10-02 01:28:49,,0,,6,1,368
46205,2024-10-02 01:33:59,,1,,2,0,0
96950,2024-10-02 01:59:23,,0,,4,0,0
28688,2024-10-02 02:43:43,,0,,10,1,501
13464,2024-10-02 02:54:18,,0,,10,1,281
89358,2024-10-02 02:58:23,,0,,8,0,0
34151,2024-10-02 03:08:26,,1,,5,0,0
47692,2024-10-02 03:46:30,,0,,5,1,268
55538,2024-10-02 03:49:27,,0,,6,1,221
58567,2024-10-02 03:49:43,,1,,6,1,456
42056,2024-10-02 04:00:15,,1,,1,0,0
43743,2024-10-02 04:07:14,,0,,4,0,0
37428,2024-10-02 04:30:22,,0,,4,0,0
11776,2024-10-02 04:37:55,,1,,3,0,0
31250,2024-10-02 04:50:25,,0,,10,0,0
66354,2024-10-02 04:50:39,,1,,7,0,0
91071,2024-10-02 04:55:02,,0,,6,0,0
52407,2024-10-02 04:55:27,,1,,4,0,0
74073,2024-10-02 05:17:16,,0,,6,0,0
95515,2024-10-02 05:21:44,,1,,4,0,0
54205,2024-10-02 05:29:04,,0,,6,0,0
48541,2024-10-02 05:59:09,,0,,7,0,0
41432,2024-10-02 06:14:17,,0,,10,0,0
95397,2024-10-02 06:14:45,,0,,5,0,0
48608,2024-10-02 06:20:26,,0,,6,1,198
92586,2024-10-02 06:36:51,,0,,6,0,0
82478,2024-10-02 06:43:58,,0,,5,0,0
38241,2024-10-02 07:08:01,,0,,4,0,0
81288,2024-10-02 07:15:37,,1,,6,1,314
4732,2024-10-02 07:48:31,,1,,2,0,0
79545,2024-10-02 08:00:49,,1,,6,1,399
68889,2024-10-02 08:09:32,,0,,6,1,331
24425,2024-10-02 08:31:21,,0,,4,0,0
79530,2024-10-02 08:37:46,,0,,8,0,0
19990,2024-10-02 08:48:24,,0,,8,0,0
25646,2024-10-02 08:54:20,,0,,6,0,0
68292,2024-10-02 08:59:56,,1,,10,0,0
39261,2024-10-02 09:08:31,,0,,9,0,0
59158,2024-10-02 09:15:04,,0,,7,1,208
8531,2024-10-02 09:16:14,,0,,6,1,463
51250,2024-10-02 09:33:19,,0,,5,1,148
75548,2024-10-02 09:33:49,,0,,8,1,396
81398,2024-10-02 09:39:22,,0,,10,0,0
967,2024-10-02 09:48:05,,1,,8,0,0
66807,2024-10-02 09:51:05,,0,,3,0,0
51901,2024-10-02 09:51:09,,0,,6,0,0
32424,2024-10-02 09:51:32,,0,,5,0,0
25232,2024-10-02 10:05:47,,0,,7,0,0
62856,2024-10-02 10:09:31,,0,,3,0,0
5125,2024-10-02 10:10:31,,1,,10,0,0
6212,2024-10-02 10:10:59,,1,,9,1,430
32026,2024-10-02 10:16:35,,0,,2,0,0
25698,2024-10-02 10:23:07,,1,,11,1,402
30700,2024-10-02 10:23:58,,0,,3,0,0
49983,2024-10-02 10:28:16,,1,,7,0,0
48608,2024-10-02 11:22:38,,1,,7,0,0
64253,2024-10-02 11:31:35,,1,,10,0,0
9040,2024-10-02 11:58:59,,0,,7,0,0
86271,2024-10-02 12:03:25,,0,,10,0,0
51481,2024-10-02 12:28:35,,0,,8,1,135
7040,2024-10-02 12:35:30,,1,,5,0,0
85500,2024-10-02 12:48:35,,1,,6,0,0
26422,2024-10-02 13:13:16,,0,,9,0,0
25203,2024-10-02 13:17:25,,0,,9,0,0
44310,2024-10-02 13:20:49,,0,,7,1,219
96014,2024-10-02 13:28:40,,0,,6,0,0
16722,2024-10-02 13:34:44,,0,,3,0,0
31881,2024-10-02 13:42:22,,1,,7,0,0
38663,2024-10-02 14:01:24,,0,,6,0,0
26458,2024-10-02 14:32:00,,0,,6,0,0
37924,2024-10-02 14:39:22,,0,,6,0,0
97475,2024-10-02 14:39:22,,0,,6,0,0
14290,2024-10-02 14:51:28,,0,,5,0,0
18744,2024-10-02 14:52:00,,0,,6,0,0
82791,2024-10-02 14:56:59,,1,,10,0,0
85573,2024-10-02 15:02:53,,0,,3,0,0
79339,2024-10-02 15:03:41,,0,,6,1,441
24844,2024-10-02 15:05:15,,0,,11,0,0
83556,2024-10-02 15:06:54,,1,,7,0,0
95986,2024-10-02 15:08:46,,0,,5,0,0
83530,2024-10-02 15:14:18,,0,,7,0,0
27116,2024-10-02 15:15:02,,1,,4,1,471
66236,2024-10-02 15:15:32,,0,,0,0,0
94738,2024-10-02 15:16:13,,1,,6,0,0
4482,2024-10-02 15:24:20,,0,,6,1,426
21806,2024-10-02 15:36:33,,0,,7,1,253
74770,2024-10-02 15:40:45,,0,,5,1,371
73439,2024-10-02 15:41:12,,0,,9,0,0
23752,2024-10-02 15:43:34,,0,,5,1,139
93720,2024-10-02 15:45:37,,0,,10,0,0
12291,2024-10-02 15:53:57,,0,,14,1,150
79537,2024-10-02 15:56:26,,0,,7,0,0
11840,2024-10-02 16:32:30,,0,,8,0,0
45989,2024-10-02 16:36:47,,1,,7,0,0
10475,2024-10-02 16:41:37,,1,,4,0,0
28887,2024-10-02 16:53:02,,0,,6,0,0
13867,2024-10-02 16:55:16,,0,,6,0,0
60723,2024-10-02 17:02:57,,1,,11,0,0
38798,2024-10-02 17:08:37,,0,,4,1,287
11629,2024-10-02 17:13:05,,0,,3,0,0
92586,2024-10-02 17:24:55,,0,,8,1,1366
44194,2024-10-02 17:25:54,,1,,4,0,0
68889,2024-10-02 17:44:03,,0,,4,1,636
19562,2024-10-02 17:47:19,,1,,8,0,0
4136,2024-10-02 17:48:15,,0,,15,1,318
85912,2024-10-02 17:48:44,,0,,9,0,0
11826,2024-10-02 17:55:10,,0,,5,0,0
68467,2024-10-02 18:01:05,,0,,4,0,0
88308,2024-10-02 18:05:58,,0,,1,0,0
43497,2024-10-02 18:16:10,,0,,7,0,0
72718,2024-10-02 18:25:12,,0,,10,0,0
92559,2024-10-02 18:37:56,,0,,6,0,0
38246,2024-10-02 18:38:04,,0,,8,1,564
54261,2024-10-02 18:40:19,,0,,4,0,0
82634,2024-10-02 18:42:27,,1,,5,0,0
18097,2024-10-02 18:43:59,,0,,5,1,653
87710,2024-10-02 18:44:39,,0,,6,0,0
32424,2024-10-02 18:44:41,,1,,7,1,192
23122,2024-10-02 19:13:46,,0,,3,1,796
43995,2024-10-02 19:15:59,,0,,5,1,368
24844,2024-10-02 19:28:06,,1,,2,0,0
80441,2024-10-02 19:33:19,,0,,1,0,0
68222,2024-10-02 19:44:21,,0,,9,0,0
89938,2024-10-02 19:48:03,,1,,5,1,666
23556,2024-10-02 19:55:15,,1,,6,0,0
49852,2024-10-02 19:57:48,,1,,6,0,0
81486,2024-10-02 19:59:13,,1,,7,1,139
79748,2024-10-02 20:07:50,,0,,11,1,391
97240,2024-10-02 20:17:20,,0,,3,0,0
74707,2024-10-02 20:20:28,,0,,6,0,0
46873,2024-10-02 20:23:02,,1,,5,0,0
55577,2024-10-02 20:27:38,,0,,10,0,0
84211,2024-10-02 20:32:18,,0,,4,1,211
13285,2024-10-02 20:43:52,,0,,4,0,0
19260,2024-10-02 20:47:23,,0,,6,0,0
55605,2024-10-02 20:48:02,,1,,7,1,218
51250,2024-10-02 20:52:43,,0,,11,1,251
94161,2024-10-02 20:58:49,,1,,6,0,0
73789,2024-10-02 21:01:57,,1,,13,1,301
73439,2024-10-02 21:34:12,,0,,1,1,284
67656,2024-10-02 21:52:20,,1,,5,0,0
91465,2024-10-02 21:52:24,,0,,7,0,0
53191,2024-10-02 22:05:30,,1,,2,0,0
65180,2024-10-02 22:05:43,,1,,6,1,289
62167,2024-10-02 22:20:22,,1,,9,1,252
22904,2024-10-02 22:34:29,,0,,3,0,0
29627,2024-10-02 22:53:08,,0,,4,0,0
6185,2024-10-02 22:58:14,,0,,7,0,0
10336,2024-10-02 23:05:34,,0,,5,1,255
11826,2024-10-02 23:09:55,,0,,5,1,266
967,2024-10-02 23:12:26,,0,,6,0,0
68572,2024-10-02 23:19:52,,0,,6,1,241
76237,2024-10-02 23:21:42,,1,,5,1,340
37995,2024-10-02 23:24:43,,0,,4,0,0
85667,2024-10-02 23:25:43,,0,,6,0,0
55973,2024-10-02 23:37:31,,0,,8,0,0
39677,2024-10-02 23:38:57,,1,,5,1,192
77884,2024-10-02 23:49:41,,0,,1,1,348
41655,2024-10-02 23:56:02,,0,,4,0,0
52822,2024-10-03 00:18:32,,1,,5,1,433
81225,2024-10-03 00:40:34,,0,,4,1,180
81129,2024-10-03 00:45:09,,1,,6,1,184
37793,2024-10-03 00:55:24,,0,,8,0,0
5991,2024-10-03 01:04:13,,0,,7,0,0
3778,2024-10-03 01:08:57,,0,,6,1,234
60295,2024-10-03 01:39:34,,0,,4,0,0
14345,2024-10-03 01:39:45,,1,,7,1,706
59443,2024-10-03 01:52:28,,0,,5,0,0
21584,2024-10-03 02:19:36,,0,,4,0,0
93524,2024-10-03 02:26:06,,0,,7,0,0
69966,2024-10-03 02:41:49,,1,,4,1,277
57942,2024-10-03 02:43:58,,1,,3,1,255
22066,2024-10-03 03:32:48,,0,,2,0,0
81519,2024-10-03 04:17:50,,1,,3,0,0
9258,2024-10-03 04:17:56,,0,,6,1,410
80681,2024-10-03 04:19:01,,1,,4,1,352
6185,2024-10-03 04:20:51,,0,,2,0,0
494,2024-10-03 04:45:00,,0,,6,0,0
47165,2024-10-03 04:48:09,,0,,5,1,620
75502,2024-10-03 04:55:06,,0,,4,0,0
36959,2024-10-03 04:57:20,,0,,6,0,0
73031,2024-10-03 05:16:20,,1,,11,0,0
99937,2024-10-03 05:21:09,,1,,8,0,0
55415,2024-10-03 05:21:39,,1,,5,0,0
74620,2024-10-03 05:42:21,,0,,2,0,0
24165,2024-10-03 05:50:50,,0,,4,0,0
69216,2024-10-03 06:07:39,,0,,9,1,347
78369,2024-10-03 06:10:37,,0,,5,0,0
69804,2024-10-03 06:26:09,,0,,8,0,0
20712,2024-10-03 06:38:06,,0,,8,1,380
52566,2024-10-03 07:16:58,,1,,11,1,423
80632,2024-10-03 07:24:24,,0,,6,1,158
268,2024-10-03 07:24:39,,0,,8,0,0
38885,2024-10-03 07:39:13,,1,,6,0,0
37710,2024-10-03 08:10:15,,1,,10,0,0
63160,2024-10-03 08:14:53,,0,,6,0,0
10271,2024-10-03 08:16:01,,0,,4,0,0
61437,2024-10-03 08:20:58,,0,,3,0,0
64105,2024-10-03 08:22:26,,0,,9,1,339
74038,2024-10-03 08:24:24,,0,,4,0,0
44345,2024-10-03 08:29:36,,1,,3,0,0
17097,2024-10-03 08:33:55,,0,,8,0,0
67253,2024-10-03 08:34:23,,0,,6,1,260
49049,2024-10-03 08:40:51,,1,,5,1,253
33548,2024-10-03 08:41:52,,0,,10,1,383
15950,2024-10-03 08:47:56,,0,,8,0,0
5125,2024-10-03 08:51:29,,0,,3,0,0
42056,2024-10-03 08:57:44,,1,,6,0,0
10475,2024-10-03 09:08:02,,0,,6,1,689
65362,2024-10-03 09:25:27,,0,,10,0,0
26501,2024-10-03 09:33:46,,1,,6,0,0
36191,2024-10-03 09:33:54,,1,,5,0,0
60631,2024-10-03 09:35:41,,0,,7,1,228
94773,2024-10-03 09:48:39,,0,,1,1,560
76274,2024-10-03 10:03:49,,1,,2,0,0
74707,2024-10-03 10:07:21,,0,,8,1,378
62820,2024-10-03 10:07:39,,0,,5,0,0
93524,2024-10-03 10:08:54,,0,,6,0,0
12454,2024-10-03 10:13:44,,0,,10,0,0
57740,2024-10-03 10:19:06,,0,,10,1,566
27038,2024-10-03 10:25:30,,0,,7,0,0
80029,2024-10-03 10:36:27,,1,,4,1,241
62898,2024-10-03 10:44:41,,0,,7,0,0
69887,2024-10-03 11:00:51,,1,,13,1,342
62181,2024-10-03 11:07:15,,0,,3,0,0
71128,2024-10-03 11:08:46,,1,,7,0,0
59345,2024-10-03 11:10:30,,0,,3,0,0
71817,2024-10-03 11:28:00,,0,,4,0,0
51250,2024-10-03 11:28:52,,0,,3,0,0
85500,2024-10-03 11:36:17,,1,,8,0,0
16499,2024-10-03 11:48:42,,0,,3,0,0
4990,2024-10-03 11:59:47,,1,,8,0,0
81358,2024-10-03 12:02:33,,0,,3,1,203
67655,2024-10-03 12:14:17,,0,,6,0,0
52632,2024-10-03 12:19:23,,0,,8,1,201
46672,2024-10-03 12:19:28,,0,,7,0,0
83383,2024-10-03 12:20:30,,0,,4,1,290
84767,2024-10-03 12:24:29,,0,,6,0,0
96014,2024-10-03 12:41:46,,0,,5,1,422
49643,2024-10-03 13:05:59,,1,,7,0,0
24239,2024-10-03 13:16:07,,1,,6,0,0
67933,2024-10-03 13:16:14,,0,,7,1,284
82634,2024-10-03 13:17:30,,1,,5,1,182
97297,2024-10-03 13:17:47,,1,,8,0,0
46891,2024-10-03 13:19:56,,0,,10,1,220
79791,2024-10-03 13:23:59,,1,,8,1,177
85144,2024-10-03 13:34:47,,0,,6,1,203
70923,2024-10-03 13:38:51,,1,,7,0,0
95947,2024-10-03 13:58:15,,0,,5,1,290
76237,2024-10-03 14:07:07,,0,,5,0,0
68222,2024-10-03 14:25:39,,0,,10,0,0
19717,2024-10-03 14:27:35,,1,,6,0,0
17,2024-10-03 14:34:28,,0,,3,1,206
33035,2024-10-03 14:35:34,,0,,7,0,0
73076,2024-10-03 14:39:23,,1,,8,0,0
14961,2024-10-03 14:40:19,,0,,3,1,412
67020,2024-10-03 14:52:23,,0,,8,0,0
10070,2024-10-03 15:02:02,,0,,5,0,0
11826,2024-10-03 15:27:03,,0,,6,0,0
15376,2024-10-03 15:34:39,,0,,6,0,0
21576,2024-10-03 15:44:50,,0,,6,1,182
45259,2024-10-03 15:53:29,,1,,7,0,0
21019,2024-10-03 16:05:55,,0,,5,0,0
79537,2024-10-03 16:07:36,,0,,7,0,0
74963,2024-10-03 16:10:16,,0,,4,1,357
38720,2024-10-03 16:11:04,,0,,7,1,383
69804,2024-10-03 16:14:49,,0,,5,0,0
54197,2024-10-03 16:20:16,,0,,6,0,0
23648,2024-10-03 16:26:21,,0,,5,1,207
45761,2024-10-03 16:38:02,,0,,7,1,413
12163,2024-10-03 16:40:37,,1,,5,0,0
69804,2024-10-03 16:48:17,,1,,4,1,389
76784,2024-10-03 16:55:12,,1,,2,0,0
22294,2024-10-03 17:00:25,,0,,9,0,0
26257,2024-10-03 17:00:47,,1,,8,0,0
84750,2024-10-03 17:05:21,,0,,5,0,0
23290,2024-10-03 17:15:48,,1,,3,1,320
44614,2024-10-03 17:22:14,,0,,6,0,0
73400,2024-10-03 17:25:08,,1,,8,0,0
84767,2024-10-03 17:31:36,,0,,7,1,423
75524,2024-10-03 17:40:48,,0,,11,0,0
63327,2024-10-03 17:52:15,,0,,5,0,0
92586,2024-10-03 17:54:39,,1,,5,0,0
46323,2024-10-03 17:56:06,,1,,8,0,0
85193,2024-10-03 17:58:32,,0,,6,1,296
3408,2024-10-03 18:00:59,,1,,7,0,0
37015,2024-10-03 18:08:02,,0,,10,0,0
80632,2024-10-03 18:16:27,,1,,10,0,0
27765,2024-10-03 18:25:19,,1,,10,0,0
57740,2024-10-03 18:27:45,,0,,5,0,0
38663,2024-10-03 18:43:49,,0,,11,0,0
70872,2024-10-03 18:44:57,,0,,5,1,421
3396,2024-10-03 18:45:39,,1,,12,0,0
87403,2024-10-03 18:54:40,,0,,8,0,0
52632,2024-10-03 19:06:30,,0,,7,0,0
67656,2024-10-03 19:07:38,,0,,4,1,176
46541,2024-10-03 19:07:41,,0,,6,1,193
14290,2024-10-03 19:26:48,,0,,5,1,296
51250,2024-10-03 19:29:45,,0,,7,1,337
66262,2024-10-03 19:31:43,,1,,9,1,302
91906,2024-10-03 19:52:32,,0,,7,1,273
21539,2024-10-03 20:06:00,,0,,2,1,264
9040,2024-10-03 20:10:24,,0,,11,0,0
51262,2024-10-03 20:10:37,,1,,7,1,332
49362,2024-10-03 20:50:45,,1,,7,1,431
51507,2024-10-03 20:51:02,,0,,5,0,0
86618,2024-10-03 21:18:28,,0,,3,0,0
46628,2024-10-03 21:25:27,,0,,10,1,277
90708,2024-10-03 22:12:06,,0,,7,1,212
71664,2024-10-03 22:13:39,,0,,7,1,399
83556,2024-10-03 22:14:49,,1,,7,0,0
90658,2024-10-03 22:16:39,,0,,5,0,0
43202,2024-10-03 22:30:57,,1,,3,1,403
52188,2024-10-03 22:49:25,,1,,6,1,482
32575,2024-10-03 22:58:38,,0,,6,1,385
51809,2024-10-03 23:04:06,,0,,6,0,0
43743,2024-10-03 23:04:16,,0,,6,0,0
4173,2024-10-03 23:14:39,,0,,13,0,0
89871,2024-10-03 23:15:33,,0,,9,0,0
20395,2024-10-03 23:16:25,,0,,8,0,0
90910,2024-10-03 23:18:31,,0,,9,0,0
7878,2024-10-03 23:29:07,,1,,6,0,0
98080,2024-10-03 23:30:07,,0,,6,1,326
21013,2024-10-03 23:41:21,,1,,5,1,285
95904,2024-10-03 23:42:40,,0,,3,0,0
46891,2024-10-03 23:48:40,,0,,3,0,0
63294,2024-10-03 23:49:29,,0,,6,0,0
10936,2024-10-04 00:22:12,,1,,5,0,0
52566,2024-10-04 00:43:41,,0,,3,0,0
46402,2024-10-04 00:50:52,,1,,7,0,0
10453,2024-10-04 00:52:52,,0,,4,0,0
45824,2024-10-04 01:09:49,,0,,8,0,0
58196,2024-10-04 01:17:58,,0,,6,1,339
86403,2024-10-04 01:35:37,,0,,6,0,0
11316,2024-10-04 01:51:21,,0,,4,0,0
17844,2024-10-04 02:08:42,,0,,6,0,0
43995,2024-10-04 02:11:15,,0,,9,0,0
6491,2024-10-04 02:14:18,,0,,4,0,0
73036,2024-10-04 02:34:08,,1,,2,0,0
18614,2024-10-04 02:48:46,,0,,14,1,324
83556,2024-10-04 02:53:18,,0,,6,0,0
1439,2024-10-04 02:59:22,,0,,5,0,0
17892,2024-10-04 03:02:53,,0,,4,1,259
69887,2024-10-04 03:03:42,,1,,4,0,0
93455,2024-10-04 03:08:06,,1,,5,0,0
61131,2024-10-04 03:24:33,,1,,3,0,0
84101,2024-10-04 03:27:42,,0,,9,0,0
95260,2024-10-04 03:28:37,,1,,4,1,378
5339,2024-10-04 03:40:56,,0,,4,0,0
72387,2024-10-04 04:02:36,,0,,10,0,0
66265,2024-10-04 04:23:41,,0,,3,0,0
20068,2024-10-04 04:29:50,,1,,10,1,218
21131,2024-10-04 04:40:41,,1,,8,0,0
71811,2024-10-04 04:44:40,,0,,5,0,0
40470,2024-10-04 04:45:43,,1,,4,1,331
62343,2024-10-04 04:54:16,,0,,6,0,0
71811,2024-10-04 05:46:30,,0,,5,1,195
31912,2024-10-04 06:02:06,,0,,7,0,0
72522,2024-10-04 06:08:42,,0,,5,1,265
50009,2024-10-04 06:11:31,,0,,5,1,244
65335,2024-10-04 07:25:15,,0,,4,0,0
81129,2024-10-04 07:38:21,,0,,6,0,0
22305,2024-10-04 07:47:15,,1,,6,0,0
91034,2024-10-04 07:49:40,,1,,6,0,0
82634,2024-10-04 07:57:36,,0,,5,1,460
46205,2024-10-04 07:59:33,,0,,5,0,0
45406,2024-10-04 08:26:51,,0,,3,0,0
22305,2024-10-04 08:29:30,,0,,5,1,547
21013,2024-10-04 08:39:08,,0,,9,1,500
82082,2024-10-04 08:40:23,,1,,5,1,465
63294,2024-10-04 08:54:42,,0,,8,0,0
86059,2024-10-04 08:54:50,,0,,5,0,0
8894,2024-10-04 08:55:01,,0,,4,0,0
43470,2024-10-04 09:01:51,,0,,3,0,0
67020,2024-10-04 09:33:13,,0,,7,0,0
