user_id,session_start_dttm,test_high_contrast_bucket,desktop_flag,satisfaction_metric,session_duration_min,purchase_flag,purchase_amount_rub
55952,2025-05-01 06:25:19,,1,,6,1,874
38641,2025-05-01 06:34:29,,0,,3,0,0
9131,2025-05-01 06:38:20,,0,,3,0,0
88938,2025-05-01 07:06:28,,1,,10,1,382
64217,2025-05-01 07:23:14,,1,,7,1,311
91572,2025-05-01 07:56:55,,0,,4,0,0
26142,2025-05-01 08:05:07,,0,,5,1,542
78856,2025-05-01 08:15:31,,0,,3,1,297
25546,2025-05-01 08:26:18,,0,,6,0,0
64096,2025-05-01 08:31:16,,0,,4,1,435
44977,2025-05-01 08:36:27,,1,,5,0,0
10458,2025-05-01 08:38:42,,0,,2,0,0
90935,2025-05-01 08:44:21,,0,,2,0,0
64445,2025-05-01 08:47:36,,0,,6,0,0
85611,2025-05-01 08:49:42,,0,,4,0,0
55107,2025-05-01 08:57:46,,0,,7,0,0
66013,2025-05-01 09:11:24,,1,,13,0,0
51437,2025-05-01 09:11:51,,0,,7,1,535
79613,2025-05-01 09:27:46,,1,,2,0,0
61282,2025-05-01 09:29:40,,0,,5,0,0
53109,2025-05-01 09:35:49,,1,,6,0,0
31484,2025-05-01 09:38:37,,0,,6,1,296
8224,2025-05-01 09:41:09,,0,,4,1,402
42142,2025-05-01 09:55:23,,0,,5,0,0
82971,2025-05-01 10:16:55,,0,,3,1,390
9590,2025-05-01 10:16:59,,0,,5,0,0
85128,2025-05-01 10:23:25,,0,,5,0,0
97093,2025-05-01 10:33:35,,0,,6,0,0
76430,2025-05-01 11:05:00,,0,,12,0,0
61378,2025-05-01 11:11:54,,0,,8,1,446
23319,2025-05-01 11:12:33,,0,,8,0,0
81258,2025-05-01 11:20:08,,0,,8,0,0
24825,2025-05-01 11:21:44,,0,,6,0,0
62180,2025-05-01 11:25:52,,0,,6,0,0
25469,2025-05-01 11:31:19,,0,,7,1,572
36299,2025-05-01 11:37:17,,0,,3,0,0
30692,2025-05-01 12:02:10,,1,,6,1,290
54916,2025-05-01 12:02:30,,1,,7,0,0
61629,2025-05-01 12:02:36,,0,,10,1,236
80474,2025-05-01 12:06:26,,1,,2,0,0
33284,2025-05-01 12:09:33,,1,,5,0,0
37924,2025-05-01 12:21:44,,1,,6,0,0
12354,2025-05-01 12:27:56,,0,,10,0,0
65159,2025-05-01 12:29:28,,0,,4,1,479
95281,2025-05-01 12:29:35,,0,,9,1,396
82631,2025-05-01 12:41:23,,0,,5,1,638
78130,2025-05-01 12:46:01,,1,,3,0,0
31382,2025-05-01 12:46:49,,0,,5,0,0
60712,2025-05-01 12:55:06,,1,,0,0,0
4391,2025-05-01 13:01:56,,0,,6,0,0
91195,2025-05-01 13:11:20,,0,,10,0,0
53300,2025-05-01 13:11:58,,0,,8,1,494
57010,2025-05-01 13:33:02,,0,,9,1,525
32709,2025-05-01 13:48:12,,0,,6,0,0
26198,2025-05-01 14:03:23,,1,,5,0,0
83313,2025-05-01 14:12:17,,0,,7,0,0
62167,2025-05-01 14:16:03,,0,,6,1,429
54959,2025-05-01 14:17:24,,0,,11,1,261
26324,2025-05-01 14:20:58,,0,,6,0,0
65368,2025-05-01 14:21:30,,0,,6,1,347
74566,2025-05-01 14:30:23,,0,,8,0,0
31855,2025-05-01 14:34:14,,0,,1,0,0
91401,2025-05-01 14:35:02,,0,,6,0,0
84459,2025-05-01 14:38:24,,0,,5,0,0
15517,2025-05-01 14:49:28,,1,,5,0,0
98849,2025-05-01 14:52:40,,1,,7,1,336
31408,2025-05-01 15:05:00,,0,,5,0,0
27712,2025-05-01 15:14:51,,1,,5,0,0
54900,2025-05-01 15:18:45,,0,,6,0,0
44897,2025-05-01 15:26:43,,1,,8,0,0
55376,2025-05-01 15:27:52,,0,,10,0,0
38679,2025-05-01 15:31:48,,0,,7,0,0
14954,2025-05-01 15:32:32,,1,,10,0,0
92506,2025-05-01 15:34:23,,0,,3,0,0
29084,2025-05-01 15:38:48,,1,,6,0,0
56463,2025-05-01 15:43:12,,0,,6,1,319
45315,2025-05-01 15:46:31,,0,,6,1,377
55877,2025-05-01 15:48:02,,1,,4,0,0
55606,2025-05-01 15:54:53,,1,,12,0,0
82555,2025-05-01 16:03:39,,0,,8,0,0
4076,2025-05-01 16:06:42,,0,,2,0,0
53151,2025-05-01 16:08:07,,0,,5,1,426
84533,2025-05-01 16:08:43,,0,,4,1,129
95622,2025-05-01 16:18:27,,0,,6,1,246
53191,2025-05-01 16:18:57,,0,,5,0,0
65661,2025-05-01 16:21:11,,1,,7,0,0
56814,2025-05-01 16:22:46,,0,,4,0,0
2505,2025-05-01 16:25:23,,0,,3,1,333
19729,2025-05-01 16:29:09,,0,,6,1,524
30871,2025-05-01 16:34:50,,1,,8,0,0
24844,2025-05-01 16:35:31,,0,,3,0,0
88880,2025-05-01 16:37:08,,1,,5,0,0
26290,2025-05-01 16:50:20,,1,,5,0,0
62671,2025-05-01 16:52:53,,0,,5,0,0
21388,2025-05-01 17:10:49,,1,,6,0,0
66934,2025-05-01 17:14:04,,0,,11,1,226
39634,2025-05-01 17:20:26,,0,,4,1,592
47290,2025-05-01 17:26:55,,1,,6,1,440
79072,2025-05-01 17:30:15,,0,,6,0,0
66160,2025-05-01 17:32:36,,0,,11,0,0
77716,2025-05-01 17:35:47,,0,,9,1,424
78795,2025-05-01 17:52:33,,0,,9,0,0
31198,2025-05-01 17:56:57,,1,,4,0,0
89864,2025-05-01 17:59:14,,0,,7,1,239
65620,2025-05-01 18:07:14,,0,,7,0,0
8310,2025-05-01 18:08:20,,0,,8,1,459
51033,2025-05-01 18:14:20,,0,,11,0,0
23745,2025-05-01 18:14:55,,0,,5,1,538
5661,2025-05-01 18:15:49,,0,,8,0,0
38640,2025-05-01 18:24:04,,0,,3,0,0
3978,2025-05-01 18:29:10,,0,,7,1,250
95632,2025-05-01 18:31:24,,0,,8,0,0
55107,2025-05-01 18:42:17,,1,,5,1,247
72718,2025-05-01 18:43:16,,0,,3,0,0
65159,2025-05-01 18:48:48,,1,,7,1,635
550,2025-05-01 18:50:14,,1,,4,0,0
67542,2025-05-01 18:58:11,,0,,6,0,0
54549,2025-05-01 19:01:20,,0,,4,0,0
44865,2025-05-01 19:09:12,,1,,3,0,0
2611,2025-05-01 19:09:37,,0,,4,1,311
80931,2025-05-01 19:10:22,,0,,7,1,214
47320,2025-05-01 19:12:07,,0,,9,0,0
85427,2025-05-01 19:21:09,,0,,7,1,307
68395,2025-05-01 19:23:18,,0,,7,0,0
89256,2025-05-01 19:25:09,,0,,9,0,0
35172,2025-05-01 19:30:05,,1,,3,1,296
62271,2025-05-01 19:38:00,,1,,5,0,0
60975,2025-05-01 19:41:07,,1,,3,0,0
27765,2025-05-01 19:46:08,,0,,2,0,0
51718,2025-05-01 19:50:51,,0,,5,1,262
1552,2025-05-01 19:59:17,,1,,7,1,197
99258,2025-05-01 20:20:34,,0,,5,0,0
71215,2025-05-01 20:25:23,,0,,11,0,0
49660,2025-05-01 20:28:53,,0,,10,1,223
88880,2025-05-01 20:29:36,,0,,8,0,0
3234,2025-05-01 20:53:11,,0,,5,0,0
88459,2025-05-01 20:54:17,,1,,5,0,0
91983,2025-05-01 21:00:04,,0,,8,1,408
51163,2025-05-01 21:11:26,,0,,10,0,0
98849,2025-05-01 21:17:57,,0,,3,0,0
40007,2025-05-01 21:21:17,,1,,6,0,0
97442,2025-05-01 21:25:14,,0,,4,0,0
86297,2025-05-01 21:25:48,,0,,6,0,0
34347,2025-05-01 21:36:19,,1,,5,0,0
92462,2025-05-01 21:38:18,,0,,7,1,412
68209,2025-05-01 21:48:08,,0,,2,0,0
9151,2025-05-01 21:48:25,,0,,5,1,435
49381,2025-05-01 21:52:47,,0,,7,1,358
66545,2025-05-01 21:54:28,,1,,6,1,312
73692,2025-05-01 22:00:28,,1,,6,1,159
46323,2025-05-01 22:06:23,,1,,5,0,0
9590,2025-05-01 22:19:44,,0,,8,0,0
48471,2025-05-01 22:26:08,,0,,9,0,0
37693,2025-05-01 22:28:18,,0,,6,0,0
46402,2025-05-01 22:30:58,,0,,3,0,0
69296,2025-05-01 22:32:13,,1,,7,0,0
99629,2025-05-01 22:34:03,,1,,9,0,0
47204,2025-05-01 22:36:14,,0,,5,0,0
45198,2025-05-01 22:38:32,,1,,6,0,0
70129,2025-05-01 22:44:06,,0,,4,0,0
34373,2025-05-01 22:44:09,,0,,4,0,0
83738,2025-05-01 22:45:50,,1,,4,1,138
2505,2025-05-01 23:30:16,,0,,8,0,0
44865,2025-05-01 23:31:54,,0,,6,1,303
36406,2025-05-01 23:35:25,,0,,6,0,0
76593,2025-05-01 23:40:00,,0,,5,0,0
36878,2025-05-01 23:43:51,,0,,5,0,0
78913,2025-05-01 23:49:50,,0,,11,0,0
89736,2025-05-01 23:56:42,,0,,3,1,610
57399,2025-05-02 00:11:35,,0,,9,1,135
4144,2025-05-02 00:50:50,,0,,8,0,0
30685,2025-05-02 01:16:08,,1,,7,1,207
16702,2025-05-02 01:20:06,,1,,5,1,299
74418,2025-05-02 01:44:17,,0,,8,0,0
6212,2025-05-02 01:46:35,,1,,7,1,261
46342,2025-05-02 02:07:41,,1,,9,0,0
4366,2025-05-02 02:11:31,,0,,8,0,0
14410,2025-05-02 02:21:19,,0,,6,0,0
12325,2025-05-02 02:36:35,,0,,8,1,355
45240,2025-05-02 02:38:28,,0,,10,0,0
70471,2025-05-02 02:59:37,,1,,1,0,0
15214,2025-05-02 03:04:01,,0,,5,0,0
38747,2025-05-02 03:06:59,,1,,7,0,0
73225,2025-05-02 03:15:12,,0,,2,0,0
12291,2025-05-02 03:24:04,,1,,5,1,184
60975,2025-05-02 03:31:51,,0,,8,1,215
58380,2025-05-02 04:09:29,,0,,2,0,0
57948,2025-05-02 04:17:01,,0,,5,1,251
12890,2025-05-02 06:03:52,,0,,5,0,0
57221,2025-05-02 06:07:38,,0,,6,1,551
26073,2025-05-02 06:36:53,,0,,8,1,710
29128,2025-05-02 06:51:24,,0,,6,0,0
57817,2025-05-02 07:21:50,,1,,9,0,0
6451,2025-05-02 07:49:10,,0,,4,0,0
63008,2025-05-02 07:59:43,,0,,3,1,189
31855,2025-05-02 08:00:02,,1,,8,0,0
31382,2025-05-02 08:05:40,,1,,3,0,0
24531,2025-05-02 08:05:59,,0,,8,1,165
36437,2025-05-02 08:08:07,,0,,7,0,0
26290,2025-05-02 08:13:18,,0,,5,0,0
97137,2025-05-02 08:25:55,,0,,4,0,0
66455,2025-05-02 08:26:14,,0,,6,1,309
5654,2025-05-02 08:41:36,,0,,7,1,314
36406,2025-05-02 08:41:54,,1,,6,1,371
23911,2025-05-02 08:47:20,,0,,7,1,470
9131,2025-05-02 08:48:19,,0,,4,0,0
86837,2025-05-02 08:49:04,,0,,5,0,0
43583,2025-05-02 08:53:44,,1,,8,1,428
94902,2025-05-02 08:55:49,,0,,10,0,0
67429,2025-05-02 08:57:54,,0,,5,0,0
19452,2025-05-02 09:09:13,,0,,3,0,0
98849,2025-05-02 09:09:32,,0,,5,1,592
78350,2025-05-02 09:10:37,,0,,3,1,401
15425,2025-05-02 09:10:48,,1,,1,0,0
30871,2025-05-02 09:15:30,,1,,6,1,519
2878,2025-05-02 09:16:26,,0,,9,0,0
7778,2025-05-02 09:24:41,,0,,3,0,0
63137,2025-05-02 09:24:48,,1,,7,0,0
36690,2025-05-02 09:31:22,,1,,6,1,391
39655,2025-05-02 09:50:43,,0,,5,0,0
58104,2025-05-02 09:51:11,,0,,6,0,0
90378,2025-05-02 09:58:12,,0,,6,0,0
4599,2025-05-02 09:59:29,,0,,2,1,362
4019,2025-05-02 10:04:28,,0,,7,0,0
36629,2025-05-02 10:12:40,,0,,8,1,247
5778,2025-05-02 10:19:34,,0,,9,0,0
60051,2025-05-02 10:23:26,,0,,6,0,0
61127,2025-05-02 10:30:04,,0,,10,1,660
35911,2025-05-02 10:38:42,,0,,4,0,0
42778,2025-05-02 10:47:53,,1,,6,0,0
95414,2025-05-02 10:48:00,,0,,8,1,323
43879,2025-05-02 10:48:15,,0,,8,0,0
7739,2025-05-02 11:02:04,,0,,2,1,500
40403,2025-05-02 11:02:36,,0,,10,0,0
21599,2025-05-02 11:10:06,,0,,2,0,0
54959,2025-05-02 11:12:38,,1,,8,0,0
73452,2025-05-02 11:43:02,,0,,3,0,0
75851,2025-05-02 11:49:26,,0,,4,0,0
7799,2025-05-02 11:51:02,,0,,7,0,0
68365,2025-05-02 11:52:46,,0,,5,1,204
32366,2025-05-02 11:56:17,,0,,7,1,333
51163,2025-05-02 12:10:00,,0,,3,0,0
12325,2025-05-02 12:10:44,,0,,9,0,0
83540,2025-05-02 12:16:22,,1,,5,0,0
12038,2025-05-02 12:40:14,,0,,6,0,0
46402,2025-05-02 12:43:35,,0,,7,1,328
69532,2025-05-02 12:44:28,,0,,5,0,0
37762,2025-05-02 12:47:48,,1,,11,0,0
7259,2025-05-02 12:49:42,,0,,8,0,0
73310,2025-05-02 12:53:49,,1,,7,0,0
46419,2025-05-02 12:56:34,,0,,4,0,0
22169,2025-05-02 12:58:29,,1,,9,1,262
36276,2025-05-02 13:00:34,,0,,6,0,0
16096,2025-05-02 13:07:38,,0,,4,0,0
44094,2025-05-02 13:22:56,,0,,3,0,0
29128,2025-05-02 13:37:32,,1,,3,1,311
65194,2025-05-02 13:47:25,,1,,8,0,0
15425,2025-05-02 13:48:12,,1,,5,1,334
90539,2025-05-02 13:49:30,,1,,6,1,540
61401,2025-05-02 13:58:32,,0,,5,1,188
55256,2025-05-02 14:00:55,,1,,4,0,0
12210,2025-05-02 14:02:07,,0,,8,0,0
62671,2025-05-02 14:06:13,,0,,3,1,500
63356,2025-05-02 14:14:37,,1,,8,1,518
75798,2025-05-02 14:31:36,,0,,5,0,0
26339,2025-05-02 14:35:04,,0,,4,0,0
84459,2025-05-02 14:37:02,,0,,4,0,0
23657,2025-05-02 14:41:23,,0,,5,0,0
74103,2025-05-02 14:43:37,,0,,4,0,0
56625,2025-05-02 15:00:27,,0,,7,0,0
93893,2025-05-02 15:03:26,,0,,6,1,302
86915,2025-05-02 15:04:12,,0,,4,1,300
21714,2025-05-02 15:04:39,,1,,4,1,351
48509,2025-05-02 15:09:08,,0,,5,1,354
72808,2025-05-02 15:11:32,,0,,7,1,209
70129,2025-05-02 15:12:29,,0,,3,0,0
24835,2025-05-02 15:13:08,,0,,4,0,0
16107,2025-05-02 15:19:20,,1,,7,0,0
23059,2025-05-02 15:28:03,,1,,5,1,729
75798,2025-05-02 15:38:03,,0,,9,1,682
37693,2025-05-02 15:38:48,,0,,9,0,0
943,2025-05-02 15:45:28,,0,,3,0,0
38614,2025-05-02 15:57:43,,1,,4,0,0
2521,2025-05-02 16:00:59,,1,,10,0,0
84471,2025-05-02 16:02:52,,0,,3,0,0
47980,2025-05-02 16:11:27,,0,,5,0,0
27116,2025-05-02 16:15:51,,0,,3,1,311
2611,2025-05-02 16:38:54,,0,,4,0,0
64669,2025-05-02 16:48:46,,1,,7,0,0
35706,2025-05-02 16:52:13,,0,,2,1,471
79072,2025-05-02 16:58:22,,0,,7,0,0
71266,2025-05-02 16:58:31,,1,,10,0,0
39795,2025-05-02 17:08:23,,1,,11,1,166
15214,2025-05-02 17:12:45,,1,,6,0,0
55917,2025-05-02 17:20:51,,0,,11,0,0
28731,2025-05-02 17:29:02,,1,,7,0,0
38858,2025-05-02 17:36:01,,0,,4,1,344
39352,2025-05-02 17:42:37,,1,,6,0,0
88938,2025-05-02 17:46:31,,0,,6,1,413
10906,2025-05-02 18:13:35,,0,,6,1,190
42142,2025-05-02 18:14:56,,1,,5,1,609
24244,2025-05-02 18:17:49,,0,,8,1,383
11126,2025-05-02 18:18:49,,0,,2,0,0
37693,2025-05-02 18:44:45,,1,,1,1,389
68903,2025-05-02 18:51:31,,0,,5,0,0
88935,2025-05-02 18:53:48,,1,,7,0,0
70754,2025-05-02 18:56:23,,0,,4,0,0
72360,2025-05-02 18:58:48,,1,,6,0,0
64137,2025-05-02 19:07:31,,1,,9,0,0
28914,2025-05-02 19:11:16,,0,,12,0,0
12102,2025-05-02 19:25:32,,0,,6,0,0
80185,2025-05-02 19:38:46,,0,,11,0,0
23797,2025-05-02 19:40:00,,0,,8,1,139
81897,2025-05-02 19:54:22,,0,,7,0,0
64096,2025-05-02 19:55:36,,1,,5,0,0
64217,2025-05-02 19:58:02,,0,,4,0,0
81866,2025-05-02 20:00:06,,0,,3,0,0
41297,2025-05-02 20:08:17,,0,,3,0,0
78286,2025-05-02 20:14:24,,0,,2,0,0
94828,2025-05-02 20:28:09,,1,,9,0,0
74870,2025-05-02 20:31:22,,0,,6,0,0
32884,2025-05-02 20:32:18,,0,,7,0,0
25546,2025-05-02 20:33:19,,1,,8,1,459
12325,2025-05-02 20:36:43,,1,,6,0,0
32884,2025-05-02 20:59:03,,0,,1,0,0
75524,2025-05-02 21:03:15,,0,,13,1,360
86577,2025-05-02 21:04:29,,0,,6,0,0
22864,2025-05-02 21:09:07,,1,,10,0,0
64811,2025-05-02 21:11:35,,0,,6,0,0
51437,2025-05-02 21:12:36,,0,,7,1,744
51579,2025-05-02 21:20:50,,0,,3,0,0
7756,2025-05-02 21:32:31,,0,,2,1,651
71984,2025-05-02 21:40:40,,0,,9,0,0
68589,2025-05-02 21:41:46,,0,,7,1,236
37100,2025-05-02 22:07:10,,0,,4,1,352
90219,2025-05-02 22:07:17,,0,,4,1,276
91983,2025-05-02 22:08:16,,1,,8,0,0
13836,2025-05-02 22:08:37,,0,,9,1,252
85427,2025-05-02 22:15:16,,1,,6,0,0
3327,2025-05-02 22:23:18,,1,,9,1,316
55917,2025-05-02 22:34:45,,1,,6,0,0
30032,2025-05-02 22:51:47,,1,,4,0,0
978,2025-05-02 23:03:58,,0,,3,1,287
64203,2025-05-02 23:05:21,,1,,3,0,0
27571,2025-05-02 23:13:41,,0,,4,1,275
89736,2025-05-02 23:18:52,,1,,5,1,310
65412,2025-05-02 23:18:57,,1,,5,0,0
35721,2025-05-02 23:23:44,,1,,7,0,0
67627,2025-05-02 23:35:14,,1,,2,1,153
99141,2025-05-02 23:35:26,,0,,11,0,0
72842,2025-05-02 23:36:16,,1,,2,1,357
65362,2025-05-02 23:37:40,,1,,6,0,0
17398,2025-05-02 23:40:45,,0,,5,1,274
63133,2025-05-02 23:43:58,,0,,4,0,0
4828,2025-05-02 23:47:55,,0,,6,0,0
83203,2025-05-03 00:07:02,,0,,8,1,733
51706,2025-05-03 00:10:02,,0,,5,0,0
71192,2025-05-03 00:17:28,,0,,8,0,0
48044,2025-05-03 00:18:23,,0,,4,0,0
92375,2025-05-03 00:20:40,,0,,9,0,0
88905,2025-05-03 00:27:31,,0,,6,0,0
83861,2025-05-03 00:33:29,,0,,7,1,410
83861,2025-05-03 00:41:03,,1,,6,1,254
77184,2025-05-03 01:00:49,,0,,8,0,0
70754,2025-05-03 01:05:20,,0,,8,0,0
8238,2025-05-03 01:16:55,,1,,8,0,0
83540,2025-05-03 01:23:37,,0,,6,0,0
10692,2025-05-03 01:27:39,,1,,5,1,867
51579,2025-05-03 01:32:24,,1,,7,0,0
11316,2025-05-03 01:52:35,,1,,9,1,296
34373,2025-05-03 02:25:34,,1,,10,0,0
31182,2025-05-03 02:30:31,,0,,8,0,0
97720,2025-05-03 02:33:07,,1,,5,0,0
63453,2025-05-03 03:08:48,,1,,6,0,0
18243,2025-05-03 03:09:18,,0,,11,0,0
14020,2025-05-03 03:18:32,,1,,4,1,362
92410,2025-05-03 03:22:34,,0,,3,0,0
22231,2025-05-03 03:40:45,,0,,6,1,433
95281,2025-05-03 03:41:34,,1,,6,1,262
45374,2025-05-03 03:56:13,,0,,9,0,0
9838,2025-05-03 03:57:33,,1,,4,0,0
36690,2025-05-03 03:59:42,,0,,9,1,443
4423,2025-05-03 04:10:16,,1,,6,0,0
89251,2025-05-03 04:14:17,,0,,3,1,295
2708,2025-05-03 04:19:22,,0,,6,0,0
33154,2025-05-03 04:20:32,,1,,7,0,0
8832,2025-05-03 04:30:05,,0,,6,1,365
56482,2025-05-03 04:36:04,,0,,7,0,0
51437,2025-05-03 04:52:45,,0,,3,0,0
23980,2025-05-03 04:54:49,,1,,3,0,0
23950,2025-05-03 05:16:19,,0,,4,1,241
5778,2025-05-03 05:17:18,,0,,5,0,0
61872,2025-05-03 05:20:48,,1,,9,0,0
49714,2025-05-03 05:27:04,,0,,6,0,0
1056,2025-05-03 05:28:59,,0,,9,1,308
32140,2025-05-03 05:32:15,,0,,3,1,450
95414,2025-05-03 05:37:12,,0,,7,0,0
55701,2025-05-03 05:42:47,,0,,11,1,309
42724,2025-05-03 06:01:15,,1,,7,1,341
39581,2025-05-03 06:12:46,,0,,8,0,0
73606,2025-05-03 06:25:34,,1,,8,0,0
14020,2025-05-03 06:54:47,,0,,9,0,0
75524,2025-05-03 06:56:12,,0,,13,1,504
96949,2025-05-03 07:00:15,,0,,7,0,0
24244,2025-05-03 07:02:19,,0,,3,0,0
86322,2025-05-03 07:11:58,,0,,7,0,0
943,2025-05-03 07:14:19,,0,,4,0,0
53073,2025-05-03 07:30:38,,0,,4,1,327
23745,2025-05-03 08:00:10,,0,,9,0,0
41766,2025-05-03 08:00:48,,0,,6,0,0
86473,2025-05-03 08:04:16,,1,,8,0,0
36406,2025-05-03 08:04:58,,0,,5,0,0
39806,2025-05-03 08:07:41,,0,,9,0,0
99455,2025-05-03 08:11:15,,1,,4,1,110
74520,2025-05-03 08:15:04,,1,,5,1,193
55175,2025-05-03 08:17:05,,1,,3,0,0
20850,2025-05-03 08:17:59,,1,,4,1,252
77011,2025-05-03 08:36:31,,1,,5,1,275
96859,2025-05-03 08:37:06,,1,,6,1,226
91195,2025-05-03 08:39:06,,0,,5,0,0
48362,2025-05-03 08:39:40,,0,,3,0,0
71900,2025-05-03 08:41:51,,0,,5,0,0
65514,2025-05-03 08:44:01,,0,,6,0,0
38858,2025-05-03 08:51:14,,1,,6,0,0
92410,2025-05-03 08:51:52,,0,,10,0,0
3396,2025-05-03 08:59:28,,0,,5,0,0
20536,2025-05-03 09:03:22,,0,,5,0,0
12325,2025-05-03 09:19:50,,0,,6,0,0
56754,2025-05-03 09:33:00,,1,,6,0,0
47492,2025-05-03 09:45:09,,0,,8,1,186
52953,2025-05-03 09:46:49,,0,,10,1,165
30223,2025-05-03 09:57:02,,1,,4,0,0
92724,2025-05-03 10:10:02,,0,,4,1,265
53300,2025-05-03 10:15:39,,1,,4,0,0
92012,2025-05-03 10:16:00,,0,,1,0,0
53687,2025-05-03 10:26:21,,1,,6,1,180
27765,2025-05-03 10:30:28,,0,,1,0,0
73400,2025-05-03 10:31:38,,0,,10,1,201
96259,2025-05-03 10:34:18,,0,,7,1,184
57343,2025-05-03 10:43:24,,0,,7,0,0
78856,2025-05-03 10:52:24,,0,,3,0,0
27367,2025-05-03 11:03:28,,0,,6,0,0
37258,2025-05-03 11:09:27,,1,,5,0,0
92134,2025-05-03 11:20:56,,0,,4,0,0
67089,2025-05-03 11:24:50,,0,,8,0,0
45831,2025-05-03 11:29:25,,1,,11,1,214
32364,2025-05-03 11:39:03,,1,,10,0,0
13311,2025-05-03 11:42:00,,0,,3,0,0
12354,2025-05-03 11:42:42,,0,,8,0,0
79477,2025-05-03 11:54:48,,1,,5,1,175
15338,2025-05-03 11:59:29,,0,,6,0,0
41063,2025-05-03 12:05:46,,0,,3,1,234
69987,2025-05-03 12:06:58,,1,,5,0,0
77509,2025-05-03 12:08:55,,0,,4,0,0
78795,2025-05-03 12:10:16,,0,,5,1,310
3782,2025-05-03 12:18:09,,1,,5,0,0
67030,2025-05-03 12:20:53,,0,,7,0,0
55877,2025-05-03 12:28:13,,1,,8,1,408
77101,2025-05-03 12:31:19,,0,,2,0,0
95281,2025-05-03 12:33:39,,0,,6,0,0
50063,2025-05-03 12:38:05,,1,,2,0,0
20284,2025-05-03 12:38:59,,1,,6,0,0
90214,2025-05-03 12:53:44,,0,,2,0,0
68110,2025-05-03 12:54:19,,0,,3,0,0
6758,2025-05-03 12:58:00,,0,,5,0,0
12102,2025-05-03 13:04:04,,0,,7,0,0
32474,2025-05-03 13:12:28,,1,,7,0,0
77763,2025-05-03 13:17:49,,0,,8,0,0
91005,2025-05-03 13:23:05,,0,,1,1,221
4331,2025-05-03 13:30:58,,0,,8,0,0
70471,2025-05-03 13:47:21,,0,,9,1,385
85911,2025-05-03 13:52:22,,0,,4,0,0
18099,2025-05-03 13:56:08,,0,,5,1,351
41082,2025-05-03 13:57:33,,1,,5,1,255
43565,2025-05-03 13:59:55,,1,,10,0,0
85185,2025-05-03 14:01:18,,0,,8,0,0
73515,2025-05-03 14:10:04,,0,,9,1,278
39655,2025-05-03 14:15:12,,0,,7,1,432
94742,2025-05-03 14:20:34,,0,,6,1,317
71120,2025-05-03 14:21:44,,1,,11,0,0
92330,2025-05-03 14:33:46,,0,,7,1,571
9703,2025-05-03 14:40:44,,1,,6,1,243
8708,2025-05-03 14:43:57,,1,,3,0,0
39806,2025-05-03 14:47:59,,0,,7,0,0
29128,2025-05-03 14:50:12,,0,,7,1,330
29778,2025-05-03 14:50:43,,0,,4,0,0
64988,2025-05-03 15:14:52,,0,,3,1,283
92375,2025-05-03 15:26:38,,0,,5,0,0
24164,2025-05-03 15:33:50,,0,,8,1,522
26883,2025-05-03 15:36:21,,0,,7,0,0
48509,2025-05-03 15:50:28,,1,,3,1,454
57145,2025-05-03 15:59:38,,1,,5,0,0
65661,2025-05-03 16:03:30,,1,,5,0,0
21352,2025-05-03 16:06:35,,1,,9,0,0
22231,2025-05-03 16:08:41,,0,,4,0,0
85185,2025-05-03 16:26:04,,1,,7,1,250
