user_id,session_start,satisfaction_test_bucket,satisfaction_metric,device,purchase_amount_rub
71472,2024-03-01 15:17:36,5.0,0.25214117255309,ios,0
83353,2024-03-01 15:20:59,8.0,-0.6194237434347885,desktop,0
12568,2024-03-01 15:22:49,8.0,-0.05055299607152386,desktop,0
06556,2024-03-01 15:26:11,6.0,0.2963481641684086,desktop,0
74032,2024-03-01 15:31:21,10.0,0.025673063383089056,android,116
81873,2024-03-01 15:40:21,10.0,1.0936608476448542,desktop,257
02885,2024-03-01 15:43:01,2.0,1.7391715415954168,desktop,0
80971,2024-03-01 15:45:17,6.0,2.252654905557021,desktop,0
86751,2024-03-01 15:58:24,4.0,2.539659072969915,desktop,843
73536,2024-03-01 16:00:52,1.0,-0.10768938761440294,desktop,0
97495,2024-03-01 16:24:07,2.0,2.769236208037128,android,0
12752,2024-03-01 16:34:05,3.0,1.5043085018466043,android,0
41129,2024-03-01 16:44:43,10.0,3.1412722154540154,android,375
13817,2024-03-01 16:50:07,4.0,0.6436269434335808,desktop,0
80277,2024-03-01 16:50:37,8.0,-0.6325190420024265,desktop,0
33749,2024-03-01 17:02:13,7.0,2.0531780678881697,desktop,756
81150,2024-03-01 17:03:17,8.0,-0.8385943917490626,android,435
73576,2024-03-01 17:27:49,6.0,0.24499697730019576,desktop,0
34849,2024-03-01 17:32:39,5.0,1.5201122324227963,desktop,250
41929,2024-03-01 17:36:08,7.0,0.8976185199512192,desktop,0
24975,2024-03-01 17:46:23,10.0,0.8090472371284941,desktop,394
11038,2024-03-01 17:47:39,4.0,-0.18079003282000605,desktop,376
06414,2024-03-01 18:01:25,6.0,0.989197610566663,desktop,406
06117,2024-03-01 18:07:04,1.0,3.221728666217593,ios,0
62446,2024-03-01 18:16:13,9.0,2.003662488737792,ios,0
44330,2024-03-01 18:33:16,4.0,1.019967916536019,ios,0
32791,2024-03-01 18:44:12,6.0,0.16977412035893913,desktop,0
81669,2024-03-01 18:45:19,6.0,-0.24753846059733053,desktop,0
18428,2024-03-01 18:55:56,3.0,0.19040541704442138,android,0
05138,2024-03-01 18:59:06,8.0,1.3923337524143584,android,0
88141,2024-03-01 19:26:02,6.0,1.3436022623597101,ios,445
99274,2024-03-01 19:27:56,5.0,0.19949289940433135,android,0
72201,2024-03-01 19:28:27,9.0,-1.210759421982058,android,0
79164,2024-03-01 19:43:50,3.0,1.420012763672165,android,0
44733,2024-03-01 19:53:02,3.0,0.10229260102474902,android,484
54895,2024-03-01 19:57:35,6.0,1.6890624790152835,desktop,1222
80498,2024-03-01 20:11:53,7.0,0.24389035787225022,android,0
99924,2024-03-01 20:21:08,7.0,0.01209954633019128,desktop,871
10731,2024-03-01 20:23:37,3.0,1.1531719072595843,desktop,0
68789,2024-03-01 20:26:16,4.0,3.357699230026369,desktop,0
82517,2024-03-01 20:29:03,8.0,1.7490299911165732,desktop,0
39312,2024-03-01 20:30:06,5.0,1.1362192992058517,desktop,946
66995,2024-03-01 20:41:54,8.0,1.3588515363809683,android,712
80889,2024-03-01 20:52:05,7.0,-0.7511158614855973,desktop,0
97495,2024-03-01 20:52:31,2.0,2.6445584119839802,android,0
86552,2024-03-01 20:54:05,6.0,-0.12234037075255633,desktop,225
92078,2024-03-01 21:15:21,1.0,1.1203575726324935,ios,0
25075,2024-03-01 21:17:24,3.0,-1.510928865047139,desktop,358
63765,2024-03-01 21:20:04,7.0,2.7298738945766226,ios,0
93288,2024-03-01 21:25:57,2.0,2.673794393667758,desktop,0
21312,2024-03-01 21:31:07,9.0,2.5273860291557484,desktop,0
34558,2024-03-01 21:34:32,5.0,1.3928185262149098,desktop,0
43243,2024-03-01 21:35:01,7.0,1.1351151030842048,desktop,0
08844,2024-03-01 21:45:03,10.0,-0.5515900024975802,android,1047
81605,2024-03-01 21:49:38,10.0,0.7807000397493089,ios,0
23826,2024-03-01 21:51:12,4.0,2.792391878403892,android,319
29348,2024-03-01 22:02:29,4.0,1.1314159981957144,desktop,0
68709,2024-03-01 22:12:52,9.0,0.4353535337881037,desktop,650
87032,2024-03-01 22:13:29,10.0,-0.7580706600036133,desktop,0
77068,2024-03-01 22:20:12,2.0,2.8605297079614456,desktop,373
24239,2024-03-01 22:20:46,4.0,2.3803057277308053,desktop,0
01953,2024-03-01 22:40:51,9.0,0.9299161989723437,ios,356
41703,2024-03-01 22:43:58,5.0,-0.7567338533628292,android,0
87527,2024-03-01 22:55:47,3.0,0.07573431792845797,android,0
79126,2024-03-01 22:58:00,2.0,3.5588162477990855,ios,0
35836,2024-03-01 23:14:58,8.0,-0.27753801735813033,ios,808
50320,2024-03-01 23:33:23,10.0,0.8682564742880281,ios,440
59006,2024-03-01 23:38:28,9.0,1.2073389696128185,android,126
79051,2024-03-01 23:44:09,8.0,0.49678293572147536,desktop,0
48358,2024-03-01 23:44:38,3.0,1.7770465964868816,android,0
81150,2024-03-01 23:49:08,8.0,1.0788022404724418,ios,591
80381,2024-03-02 00:03:24,8.0,2.06231238527213,desktop,0
39312,2024-03-02 00:26:52,4.0,0.6428059219192811,ios,0
71162,2024-03-02 00:40:28,6.0,4.045325592011146,ios,815
83064,2024-03-02 01:23:15,3.0,0.4355112765260424,desktop,0
12859,2024-03-02 01:41:44,2.0,1.1238900757720423,desktop,0
91837,2024-03-02 01:57:10,10.0,0.09667000824412808,android,0
87029,2024-03-02 02:04:57,3.0,-0.026300550095757602,desktop,485
55364,2024-03-02 02:25:31,3.0,0.7890592734456947,desktop,0
30885,2024-03-02 02:54:57,7.0,-0.7195360908657837,desktop,0
11850,2024-03-02 03:36:12,5.0,1.2945628438278107,ios,578
84633,2024-03-02 03:36:27,6.0,-0.905303769564807,desktop,0
39194,2024-03-02 03:44:36,8.0,1.1616709240572312,desktop,410
63049,2024-03-02 03:53:46,4.0,-0.3512517440963532,android,0
10886,2024-03-02 03:54:19,3.0,0.6187065926199072,desktop,448
11113,2024-03-02 04:03:26,6.0,1.6045403991323592,android,0
06888,2024-03-02 04:36:48,3.0,3.3040376838763534,ios,325
36316,2024-03-02 04:37:04,5.0,-0.07800052078115693,desktop,263
35960,2024-03-02 04:38:12,1.0,1.7735454154558616,desktop,543
70042,2024-03-02 04:42:57,5.0,0.8496825505736082,desktop,460
43243,2024-03-02 04:50:40,5.0,0.27624132522445777,android,154
64939,2024-03-02 05:06:59,4.0,0.13012967743920445,desktop,754
17543,2024-03-02 05:16:18,1.0,2.7472720511434554,android,0
61559,2024-03-02 05:17:03,8.0,0.28502667003045556,ios,224
91287,2024-03-02 05:17:03,2.0,2.0574100714381576,ios,0
87463,2024-03-02 05:18:07,2.0,0.8826723979487252,android,1090
71001,2024-03-02 05:51:33,7.0,1.8240664756369391,android,0
29005,2024-03-02 06:32:49,6.0,0.5119441357696204,ios,0
20693,2024-03-02 07:04:59,4.0,3.249312698270855,desktop,267
79167,2024-03-02 07:19:27,8.0,1.415979255894734,android,735
15298,2024-03-02 07:40:58,4.0,-0.01001066117407512,ios,441
89744,2024-03-02 07:42:04,1.0,2.4146162850267032,android,0
21312,2024-03-02 07:47:53,3.0,0.6332948178549227,android,0
17882,2024-03-02 07:53:38,7.0,0.19815300996001062,desktop,0
51430,2024-03-02 07:58:58,6.0,1.8000686529467138,desktop,0
09323,2024-03-02 08:03:03,1.0,2.578661633815167,desktop,0
39079,2024-03-02 08:10:09,9.0,-0.6387796565652528,android,366
06117,2024-03-02 08:13:08,7.0,-0.3409513804358102,desktop,0
47421,2024-03-02 08:15:37,7.0,0.4084538812508586,ios,0
69026,2024-03-02 08:25:32,10.0,1.6829467931383255,desktop,424
50320,2024-03-02 08:43:38,3.0,2.2330602748227726,desktop,0
32630,2024-03-02 08:44:13,9.0,2.380542190772843,android,0
83927,2024-03-02 08:45:41,4.0,1.5298015199475303,android,0
04702,2024-03-02 08:49:11,4.0,0.91711046364198,desktop,322
22097,2024-03-02 08:51:48,8.0,1.7946258123139927,desktop,0
69026,2024-03-02 08:54:00,10.0,-0.1445006174317105,desktop,0
37895,2024-03-02 08:54:39,9.0,-0.8446572220162265,desktop,0
32874,2024-03-02 08:55:46,8.0,1.436637577686489,android,0
26219,2024-03-02 08:56:20,2.0,2.087962896331002,android,0
07803,2024-03-02 09:08:05,10.0,-0.005678417148849979,desktop,518
88778,2024-03-02 09:08:53,1.0,2.219584927179944,desktop,0
86725,2024-03-02 09:22:29,2.0,1.74129409831427,desktop,0
83353,2024-03-02 09:26:48,5.0,0.9346932678345192,ios,0
08705,2024-03-02 09:29:05,5.0,1.1196270158728145,desktop,0
76185,2024-03-02 09:35:21,3.0,1.2481195591782965,ios,0
73685,2024-03-02 09:40:56,5.0,1.937791538525052,android,1693
70844,2024-03-02 09:45:44,2.0,3.4782789357160593,ios,0
12568,2024-03-02 09:47:27,6.0,1.8320751882917314,android,0
31523,2024-03-02 09:55:49,7.0,1.1950000671676901,desktop,308
52207,2024-03-02 10:10:58,2.0,1.0993078162873235,desktop,270
36484,2024-03-02 10:17:23,8.0,0.5579847195305945,desktop,0
37133,2024-03-02 10:21:59,7.0,1.1077620886763209,ios,0
59908,2024-03-02 10:26:45,10.0,0.4037895833250785,android,0
85757,2024-03-02 10:33:56,8.0,0.8035710779938291,android,0
68956,2024-03-02 10:34:33,2.0,1.4126792372362211,android,261
95641,2024-03-02 10:53:18,3.0,3.6181734235804135,android,0
95476,2024-03-02 11:15:35,6.0,1.1821897008835405,ios,0
87642,2024-03-02 11:24:46,10.0,1.4502450170375485,android,0
20922,2024-03-02 11:25:31,10.0,0.2945193509696379,desktop,525
69342,2024-03-02 11:46:59,1.0,2.0109855135275256,android,0
68709,2024-03-02 12:00:05,1.0,2.8789540277008925,desktop,0
17563,2024-03-02 12:01:56,3.0,2.020073416429868,ios,529
71426,2024-03-02 12:02:11,1.0,0.5026268299054633,android,453
01953,2024-03-02 12:11:41,6.0,1.7602724226634243,android,903
38645,2024-03-02 12:13:13,8.0,1.7673525546550848,desktop,263
34932,2024-03-02 12:13:17,4.0,1.2148912467534632,desktop,0
87642,2024-03-02 12:14:29,10.0,2.0341900957667707,android,0
33453,2024-03-02 12:18:09,1.0,0.6897032502345608,android,189
90660,2024-03-02 12:19:53,7.0,2.271685196634733,desktop,375
95098,2024-03-02 12:22:33,7.0,1.2830989193492952,desktop,0
75102,2024-03-02 12:26:35,4.0,0.8853876409996773,desktop,1182
89712,2024-03-02 12:37:22,9.0,1.8945709901147607,desktop,705
19496,2024-03-02 12:58:54,8.0,0.09587469344025634,ios,938
60666,2024-03-02 12:59:00,10.0,0.2820397193846733,android,0
79051,2024-03-02 13:07:58,10.0,0.9466996571150986,android,0
97127,2024-03-02 13:09:36,7.0,-0.7413570684381454,ios,1166
06314,2024-03-02 13:14:11,9.0,1.8275952735634244,android,0
87032,2024-03-02 13:20:17,2.0,-0.03772850773471781,ios,847
95794,2024-03-02 13:23:53,9.0,0.03708611253417682,ios,421
80884,2024-03-02 13:31:28,3.0,0.5285089784982431,android,0
16128,2024-03-02 13:35:10,8.0,0.7867204043202289,desktop,0
09187,2024-03-02 13:38:22,10.0,1.0392868215705502,desktop,0
86163,2024-03-02 13:52:15,3.0,0.6563467235769581,ios,0
95013,2024-03-02 14:01:50,3.0,0.9326289527696512,desktop,0
43950,2024-03-02 14:15:12,7.0,0.940372367609586,desktop,443
92289,2024-03-02 14:29:24,6.0,0.5529690423728737,desktop,0
79194,2024-03-02 14:58:16,3.0,0.22680554236123474,android,0
84710,2024-03-02 14:59:01,6.0,2.0814739243556017,android,161
69901,2024-03-02 15:01:12,10.0,-1.1044057022667029,ios,505
18664,2024-03-02 15:17:28,9.0,0.7942848409905172,desktop,0
40019,2024-03-02 15:42:20,3.0,0.5311005281157845,android,0
62047,2024-03-02 15:48:29,1.0,2.0326952252532706,ios,296
43106,2024-03-02 16:16:00,9.0,1.4187914867264866,desktop,0
13817,2024-03-02 16:21:30,3.0,-0.45429279651900867,desktop,206
35379,2024-03-02 16:21:58,7.0,0.5002146587563958,android,0
08705,2024-03-02 16:31:28,5.0,0.897640266010244,ios,0
33453,2024-03-02 16:34:44,1.0,0.8816941827934561,android,0
11129,2024-03-02 17:03:26,3.0,2.0700736103704593,android,265
03306,2024-03-02 17:03:44,4.0,1.332184966795424,ios,646
18915,2024-03-02 17:15:09,5.0,-0.1834882108688618,desktop,502
19388,2024-03-02 17:15:26,5.0,0.5125232812793403,android,0
97026,2024-03-02 17:16:59,6.0,1.886051352660691,ios,834
79164,2024-03-02 17:22:57,2.0,1.6154498899820833,desktop,242
63893,2024-03-02 17:23:01,10.0,-0.20077486592306748,desktop,0
07011,2024-03-02 17:26:24,3.0,0.9213557316276292,ios,763
61967,2024-03-02 17:40:14,10.0,0.9908795474737244,android,262
09675,2024-03-02 18:02:08,1.0,2.661378189891708,desktop,0
12251,2024-03-02 18:06:55,10.0,0.6142169400792354,ios,0
41127,2024-03-02 18:08:13,2.0,1.3584572792171534,android,0
86552,2024-03-02 18:12:24,10.0,3.695751782798915,android,861
95475,2024-03-02 18:25:02,3.0,0.587268540552451,desktop,0
19388,2024-03-02 18:26:21,5.0,1.4497651593677976,desktop,302
26609,2024-03-02 18:33:18,3.0,0.2336988797807158,desktop,327
88093,2024-03-02 18:34:27,9.0,1.5277479919994041,ios,1206
92078,2024-03-02 18:50:17,1.0,2.2312820227433647,desktop,0
43374,2024-03-02 18:58:47,6.0,1.8707875968519352,desktop,0
90526,2024-03-02 18:59:39,4.0,0.412035963253902,desktop,0
03852,2024-03-02 19:15:50,5.0,0.9452981847814671,desktop,0
97026,2024-03-02 19:22:10,6.0,0.10472023010912668,ios,0
27853,2024-03-02 19:23:54,3.0,-0.1444038120498916,desktop,0
46785,2024-03-02 19:29:02,4.0,2.0367954325002064,desktop,232
63937,2024-03-02 19:59:57,3.0,0.4459990541163521,android,0
62632,2024-03-02 20:05:16,10.0,-1.4136123285080702,ios,0
09474,2024-03-02 20:19:20,7.0,2.765356156493623,desktop,0
90741,2024-03-02 20:31:29,8.0,0.19790467693739378,ios,0
56585,2024-03-02 20:38:37,8.0,0.7536269562519693,desktop,0
14571,2024-03-02 21:04:11,5.0,2.640906505494315,desktop,330
96143,2024-03-02 21:04:16,10.0,0.8582579058123601,android,0
06314,2024-03-02 21:07:11,9.0,0.8366633977981366,ios,0
53554,2024-03-02 21:14:54,8.0,-0.22817304455053322,android,310
03473,2024-03-02 21:36:35,2.0,1.700662092248278,ios,0
19280,2024-03-02 21:46:12,1.0,2.6721143150964366,android,844
44710,2024-03-02 21:55:00,5.0,-0.6348336996275665,desktop,322
14270,2024-03-02 22:07:23,2.0,2.4751280673480087,ios,0
56810,2024-03-02 22:41:16,4.0,0.8336137354038717,desktop,593
92074,2024-03-02 22:45:29,8.0,1.3628097740748948,android,0
41981,2024-03-02 22:48:13,4.0,1.3055254082107726,desktop,0
13037,2024-03-02 22:51:31,4.0,0.5187389195307842,desktop,632
16239,2024-03-02 22:57:52,7.0,1.0202577993469424,android,286
20847,2024-03-02 23:04:14,10.0,-0.8372099953279672,android,0
63676,2024-03-02 23:06:38,3.0,1.4601670206954784,desktop,438
58812,2024-03-02 23:09:57,6.0,1.161405844770046,ios,0
78284,2024-03-02 23:15:34,1.0,1.30806630382539,ios,0
53019,2024-03-02 23:38:33,6.0,2.9736608941828573,ios,177
96970,2024-03-02 23:39:29,9.0,1.0074796464290472,android,389
78172,2024-03-02 23:49:58,10.0,0.057330647853920946,desktop,1048
76796,2024-03-02 23:55:08,9.0,0.9492768659111809,desktop,0
63937,2024-03-03 00:19:17,8.0,0.672200199984163,ios,449
98834,2024-03-03 00:27:17,8.0,1.4347078687703978,ios,0
26240,2024-03-03 00:27:52,10.0,1.0268920617251862,android,0
08844,2024-03-03 00:32:07,3.0,-0.2599467010526437,desktop,268
40208,2024-03-03 00:44:10,6.0,-0.6357432881940195,ios,0
46410,2024-03-03 00:55:05,5.0,1.262908202633016,desktop,469
20330,2024-03-03 00:58:57,6.0,2.383114541069239,ios,0
80889,2024-03-03 02:13:59,4.0,1.0793478840517192,desktop,0
43106,2024-03-03 02:14:23,9.0,1.813297353920207,desktop,0
20400,2024-03-03 02:23:16,3.0,2.0128091542036,desktop,0
80557,2024-03-03 02:28:31,5.0,1.2667918457946683,desktop,0
83753,2024-03-03 02:35:14,6.0,0.18550851213859176,desktop,0
73713,2024-03-03 02:36:29,4.0,1.1953080850455642,android,0
66232,2024-03-03 02:44:07,2.0,1.8313482465995474,desktop,122
30184,2024-03-03 02:53:33,9.0,2.2070728876004804,android,0
89843,2024-03-03 03:13:35,8.0,1.5298905495999142,ios,297
86154,2024-03-03 03:20:56,8.0,1.7482453428286557,desktop,0
41703,2024-03-03 03:45:36,5.0,0.5374537583081741,android,413
87642,2024-03-03 04:16:15,1.0,3.0437433977204944,desktop,686
95478,2024-03-03 04:24:47,8.0,0.7976462402545178,ios,0
93450,2024-03-03 04:28:18,4.0,0.8812726890996329,desktop,751
24274,2024-03-03 04:56:58,7.0,0.9486619974632041,ios,362
39378,2024-03-03 05:06:15,5.0,2.167958316012359,desktop,0
61163,2024-03-03 05:26:03,2.0,2.393376870254097,android,0
75450,2024-03-03 05:59:44,8.0,-1.3471737283381673,android,1086
15256,2024-03-03 06:06:11,9.0,1.0305383045818377,desktop,680
60799,2024-03-03 06:11:18,2.0,0.6030379422488685,android,0
20206,2024-03-03 06:27:05,7.0,0.9205036243051459,android,611
54962,2024-03-03 07:01:21,4.0,-0.3715011414441489,android,783
10552,2024-03-03 07:26:44,5.0,1.6717672165874649,desktop,527
91404,2024-03-03 07:46:42,8.0,0.27549980805507546,desktop,242
11157,2024-03-03 07:53:34,7.0,0.6429673506468403,ios,0
85852,2024-03-03 08:07:42,9.0,2.8487819077540433,desktop,422
97590,2024-03-03 08:20:42,7.0,2.009973649539056,android,352
69630,2024-03-03 08:28:10,2.0,2.6556180611713827,android,0
74772,2024-03-03 08:28:40,10.0,1.5744869391451162,android,591
79083,2024-03-03 09:05:49,5.0,1.380776934644404,desktop,0
17960,2024-03-03 09:13:26,8.0,0.8353199775546574,desktop,0
43106,2024-03-03 09:53:40,9.0,2.9993772653701014,android,232
58582,2024-03-03 10:07:27,1.0,0.9153893775637618,desktop,0
70723,2024-03-03 10:17:33,2.0,3.412513069961006,desktop,0
39014,2024-03-03 10:18:59,10.0,1.802167631440239,android,0
79164,2024-03-03 10:33:33,6.0,0.2504500860347475,desktop,0
75102,2024-03-03 10:41:41,4.0,-0.400102278217654,ios,430
93335,2024-03-03 10:50:17,8.0,1.5668380019892694,ios,0
27206,2024-03-03 10:57:24,2.0,3.0240988398410247,android,433
18367,2024-03-03 11:15:22,6.0,0.9441308701215553,desktop,731
17524,2024-03-03 11:19:09,4.0,-0.4289381669461676,android,0
30079,2024-03-03 11:20:28,4.0,1.428586165711582,desktop,0
62072,2024-03-03 11:23:39,6.0,0.7309728396884794,desktop,217
59908,2024-03-03 11:35:41,5.0,1.53066492552747,ios,0
22317,2024-03-03 11:37:22,4.0,1.4417402145809066,ios,0
53625,2024-03-03 11:42:35,1.0,2.2898854759184006,ios,0
18615,2024-03-03 11:45:12,8.0,0.3917359784561608,ios,0
11230,2024-03-03 11:55:13,3.0,1.6328447644242048,android,0
02382,2024-03-03 11:55:54,9.0,0.5020949173651008,desktop,0
60897,2024-03-03 12:14:25,9.0,0.5671181268190286,desktop,862
08922,2024-03-03 12:15:08,3.0,0.46772859337862205,desktop,394
68804,2024-03-03 12:23:05,3.0,2.1309744278062706,desktop,873
27261,2024-03-03 12:41:41,10.0,0.7194276119456395,android,0
86154,2024-03-03 12:49:15,8.0,2.372443180564252,ios,0
49988,2024-03-03 12:49:48,10.0,2.78348487018686,desktop,192
08485,2024-03-03 12:50:54,2.0,2.1572328434361934,desktop,1663
73536,2024-03-03 12:53:21,8.0,0.2612808631455512,desktop,0
93370,2024-03-03 12:59:11,6.0,-1.9209953146969334,android,0
74405,2024-03-03 13:11:31,8.0,2.044509543271273,ios,0
86154,2024-03-03 13:15:32,8.0,0.6580281026398589,ios,492
10401,2024-03-03 13:28:06,3.0,0.1338135868680086,desktop,0
22869,2024-03-03 13:30:22,1.0,1.79096774397258,ios,0
96759,2024-03-03 13:30:40,3.0,0.41128189384703184,android,0
37133,2024-03-03 13:35:35,7.0,0.5851861786339707,ios,0
85603,2024-03-03 13:47:52,4.0,2.2971930906937397,ios,0
33214,2024-03-03 13:49:51,8.0,1.1599112393175144,ios,603
19603,2024-03-03 14:14:14,9.0,2.2835986301081355,desktop,1249
37922,2024-03-03 14:30:38,6.0,1.4942201192784956,desktop,615
70758,2024-03-03 14:35:30,1.0,2.6785239514000283,android,277
02382,2024-03-03 14:43:14,9.0,0.6907692760495157,android,650
10523,2024-03-03 14:44:30,6.0,0.6096427967907427,desktop,318
61768,2024-03-03 14:44:37,8.0,1.5616087507496013,android,285
94382,2024-03-03 14:46:13,7.0,1.8204256293327086,android,0
55795,2024-03-03 14:55:44,8.0,1.9967926857008693,ios,0
90906,2024-03-03 14:59:57,2.0,1.6292218305379382,desktop,0
52664,2024-03-03 15:00:44,7.0,0.738461488624257,ios,0
79191,2024-03-03 15:13:23,4.0,1.1752058564044723,ios,1322
11408,2024-03-03 15:14:54,6.0,1.5840404092553264,desktop,0
17882,2024-03-03 15:16:20,4.0,0.6160349740631381,desktop,0
16128,2024-03-03 15:26:38,5.0,-0.13494003380276687,desktop,0
14840,2024-03-03 15:37:20,9.0,0.19372893329787666,android,0
67858,2024-03-03 15:40:54,1.0,2.235569870639894,android,0
45183,2024-03-03 16:14:17,1.0,2.871934366519451,ios,262
83640,2024-03-03 16:25:25,5.0,0.7589645574520145,desktop,245
11113,2024-03-03 16:39:32,5.0,1.662207139220301,ios,780
30872,2024-03-03 16:45:30,3.0,2.258977495572102,desktop,0
58582,2024-03-03 16:47:46,1.0,1.4381934564744103,android,613
49884,2024-03-03 16:49:53,3.0,-0.3560472087346207,desktop,0
91360,2024-03-03 16:50:59,6.0,0.4026549860700174,android,232
40660,2024-03-03 17:03:44,4.0,0.6421375029367482,desktop,159
23483,2024-03-03 17:09:14,8.0,1.794717032306644,android,269
02885,2024-03-03 17:14:03,7.0,0.47188946461149983,android,0
18755,2024-03-03 17:29:32,2.0,1.3838072600093054,android,0
51938,2024-03-03 17:36:42,4.0,0.5702676650525281,desktop,0
71398,2024-03-03 17:40:54,5.0,-0.41199257715022397,desktop,246
